COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES
Philadelphia,57-09,other,12/28/2021 09:07:33.204723,2,347
Philadelphia,57-09,trumpd,12/28/2021 09:07:33.204723,133,347
Philadelphia,57-10,bidenj,12/28/2021 09:07:33.204723,382,610
Philadelphia,57-10,jorgensenj,12/28/2021 09:07:33.204723,4,610
Philadelphia,57-10,other,12/28/2021 09:07:33.204723,0,610
Philadelphia,57-10,trumpd,12/28/2021 09:07:33.204723,224,610
Philadelphia,57-11,bidenj,12/28/2021 09:07:33.204723,290,526
Philadelphia,57-11,jorgensenj,12/28/2021 09:07:33.204723,4,526
Philadelphia,57-11,other,12/28/2021 09:07:33.204723,4,526
Philadelphia,57-11,trumpd,12/28/2021 09:07:33.204723,228,526
Philadelphia,57-12,bidenj,12/28/2021 09:07:33.204723,241,496
Philadelphia,57-12,jorgensenj,12/28/2021 09:07:33.204723,7,496
Philadelphia,57-12,other,12/28/2021 09:07:33.204723,1,496
Philadelphia,57-12,trumpd,12/28/2021 09:07:33.204723,247,496
Philadelphia,57-13,bidenj,12/28/2021 09:07:33.204723,207,640
Philadelphia,57-13,jorgensenj,12/28/2021 09:07:33.204723,9,640
Philadelphia,57-13,other,12/28/2021 09:07:33.204723,1,640
Philadelphia,57-13,trumpd,12/28/2021 09:07:33.204723,423,640
Philadelphia,57-14,bidenj,12/28/2021 09:07:33.204723,197,519
Philadelphia,57-14,jorgensenj,12/28/2021 09:07:33.204723,3,519
Philadelphia,57-14,other,12/28/2021 09:07:33.204723,1,519
Philadelphia,57-14,trumpd,12/28/2021 09:07:33.204723,318,519
Philadelphia,57-15,bidenj,12/28/2021 09:07:33.204723,279,497
Philadelphia,57-15,jorgensenj,12/28/2021 09:07:33.204723,4,497
Philadelphia,57-15,other,12/28/2021 09:07:33.204723,0,497
Philadelphia,57-15,trumpd,12/28/2021 09:07:33.204723,214,497
Philadelphia,57-16,bidenj,12/28/2021 09:07:33.204723,180,411
Philadelphia,57-16,jorgensenj,12/28/2021 09:07:33.204723,3,411
Philadelphia,57-16,other,12/28/2021 09:07:33.204723,2,411
Philadelphia,57-16,trumpd,12/28/2021 09:07:33.204723,226,411
Philadelphia,57-17,bidenj,12/28/2021 09:07:33.204723,190,495
Philadelphia,57-17,jorgensenj,12/28/2021 09:07:33.204723,5,495
Philadelphia,57-17,other,12/28/2021 09:07:33.204723,0,495
Philadelphia,57-17,trumpd,12/28/2021 09:07:33.204723,300,495
Philadelphia,57-18,bidenj,12/28/2021 09:07:33.204723,248,533
Philadelphia,57-18,jorgensenj,12/28/2021 09:07:33.204723,5,533
Philadelphia,57-18,other,12/28/2021 09:07:33.204723,2,533
Philadelphia,57-18,trumpd,12/28/2021 09:07:33.204723,278,533
Philadelphia,57-19,bidenj,12/28/2021 09:07:33.204723,170,394
Philadelphia,57-19,jorgensenj,12/28/2021 09:07:33.204723,7,394
Philadelphia,57-19,other,12/28/2021 09:07:33.204723,1,394
Philadelphia,57-19,trumpd,12/28/2021 09:07:33.204723,216,394
Philadelphia,57-20,bidenj,12/28/2021 09:07:33.204723,218,353
Philadelphia,57-20,jorgensenj,12/28/2021 09:07:33.204723,2,353
Philadelphia,57-20,other,12/28/2021 09:07:33.204723,1,353
Philadelphia,57-20,trumpd,12/28/2021 09:07:33.204723,132,353
Philadelphia,57-21,bidenj,12/28/2021 09:07:33.204723,189,380
Philadelphia,57-21,jorgensenj,12/28/2021 09:07:33.204723,1,380
Philadelphia,57-21,other,12/28/2021 09:07:33.204723,1,380
Philadelphia,57-21,trumpd,12/28/2021 09:07:33.204723,189,380
Philadelphia,57-22,bidenj,12/28/2021 09:07:33.204723,175,411
Philadelphia,57-22,jorgensenj,12/28/2021 09:07:33.204723,4,411
Philadelphia,57-22,other,12/28/2021 09:07:33.204723,0,411
Philadelphia,57-22,trumpd,12/28/2021 09:07:33.204723,232,411
Philadelphia,57-23,bidenj,12/28/2021 09:07:33.204723,289,491
Philadelphia,57-23,jorgensenj,12/28/2021 09:07:33.204723,1,491
Philadelphia,57-23,other,12/28/2021 09:07:33.204723,1,491
Philadelphia,57-23,trumpd,12/28/2021 09:07:33.204723,200,491
Philadelphia,57-24,bidenj,12/28/2021 09:07:33.204723,177,361
Philadelphia,57-24,jorgensenj,12/28/2021 09:07:33.204723,5,361
Philadelphia,57-24,other,12/28/2021 09:07:33.204723,4,361
Philadelphia,57-24,trumpd,12/28/2021 09:07:33.204723,175,361
Philadelphia,57-25,bidenj,12/28/2021 09:07:33.204723,260,441
Philadelphia,57-25,jorgensenj,12/28/2021 09:07:33.204723,3,441
Philadelphia,57-25,other,12/28/2021 09:07:33.204723,1,441
Philadelphia,57-25,trumpd,12/28/2021 09:07:33.204723,177,441
Philadelphia,57-26,bidenj,12/28/2021 09:07:33.204723,294,433
Philadelphia,57-26,jorgensenj,12/28/2021 09:07:33.204723,0,433
Philadelphia,57-26,other,12/28/2021 09:07:33.204723,4,433
Philadelphia,57-26,trumpd,12/28/2021 09:07:33.204723,135,433
Philadelphia,57-27,bidenj,12/28/2021 09:07:33.204723,508,642
Philadelphia,57-27,jorgensenj,12/28/2021 09:07:33.204723,0,642
Philadelphia,57-27,other,12/28/2021 09:07:33.204723,1,642
Philadelphia,57-27,trumpd,12/28/2021 09:07:33.204723,133,642
Philadelphia,57-28,bidenj,12/28/2021 09:07:33.204723,162,414
Philadelphia,57-28,jorgensenj,12/28/2021 09:07:33.204723,5,414
Philadelphia,57-28,other,12/28/2021 09:07:33.204723,0,414
Philadelphia,57-28,trumpd,12/28/2021 09:07:33.204723,247,414
Philadelphia,58-01,bidenj,12/28/2021 09:07:33.204723,200,366
Philadelphia,58-01,jorgensenj,12/28/2021 09:07:33.204723,2,366
Philadelphia,58-01,other,12/28/2021 09:07:33.204723,3,366
Philadelphia,58-01,trumpd,12/28/2021 09:07:33.204723,161,366
Philadelphia,58-02,bidenj,12/28/2021 09:07:33.204723,126,244
Philadelphia,58-02,jorgensenj,12/28/2021 09:07:33.204723,0,244
Philadelphia,58-02,other,12/28/2021 09:07:33.204723,0,244
Philadelphia,58-02,trumpd,12/28/2021 09:07:33.204723,118,244
Philadelphia,58-03,bidenj,12/28/2021 09:07:33.204723,382,773
Philadelphia,58-03,jorgensenj,12/28/2021 09:07:33.204723,4,773
Philadelphia,58-03,other,12/28/2021 09:07:33.204723,3,773
Philadelphia,58-03,trumpd,12/28/2021 09:07:33.204723,384,773
Philadelphia,58-04,bidenj,12/28/2021 09:07:33.204723,199,631
Philadelphia,58-04,jorgensenj,12/28/2021 09:07:33.204723,4,631
Philadelphia,58-04,other,12/28/2021 09:07:33.204723,3,631
Philadelphia,58-04,trumpd,12/28/2021 09:07:33.204723,425,631
Philadelphia,58-05,bidenj,12/28/2021 09:07:33.204723,451,912
Philadelphia,58-05,jorgensenj,12/28/2021 09:07:33.204723,13,912
Philadelphia,58-05,other,12/28/2021 09:07:33.204723,0,912
Philadelphia,58-05,trumpd,12/28/2021 09:07:33.204723,448,912
Philadelphia,58-06,bidenj,12/28/2021 09:07:33.204723,231,498
Philadelphia,58-06,jorgensenj,12/28/2021 09:07:33.204723,0,498
Philadelphia,58-06,other,12/28/2021 09:07:33.204723,0,498
Philadelphia,58-06,trumpd,12/28/2021 09:07:33.204723,267,498
Philadelphia,58-07,bidenj,12/28/2021 09:07:33.204723,182,434
Philadelphia,58-07,jorgensenj,12/28/2021 09:07:33.204723,4,434
Philadelphia,58-07,other,12/28/2021 09:07:33.204723,2,434
Philadelphia,58-07,trumpd,12/28/2021 09:07:33.204723,246,434
Philadelphia,58-08,bidenj,12/28/2021 09:07:33.204723,366,725
Philadelphia,58-08,jorgensenj,12/28/2021 09:07:33.204723,6,725
Philadelphia,58-08,other,12/28/2021 09:07:33.204723,2,725
Philadelphia,58-08,trumpd,12/28/2021 09:07:33.204723,351,725
Philadelphia,58-09,bidenj,12/28/2021 09:07:33.204723,256,621
Philadelphia,58-09,jorgensenj,12/28/2021 09:07:33.204723,5,621
Philadelphia,58-09,other,12/28/2021 09:07:33.204723,1,621
Philadelphia,58-09,trumpd,12/28/2021 09:07:33.204723,359,621
Philadelphia,58-10,bidenj,12/28/2021 09:07:33.204723,244,530
Philadelphia,58-10,jorgensenj,12/28/2021 09:07:33.204723,5,530
Philadelphia,58-10,other,12/28/2021 09:07:33.204723,1,530
Philadelphia,58-10,trumpd,12/28/2021 09:07:33.204723,280,530
Philadelphia,58-11,bidenj,12/28/2021 09:07:33.204723,250,479
Philadelphia,58-11,jorgensenj,12/28/2021 09:07:33.204723,6,479
Philadelphia,58-11,other,12/28/2021 09:07:33.204723,0,479
Philadelphia,58-11,trumpd,12/28/2021 09:07:33.204723,223,479
Philadelphia,58-12,bidenj,12/28/2021 09:07:33.204723,219,525
Philadelphia,58-12,jorgensenj,12/28/2021 09:07:33.204723,2,525
Philadelphia,58-12,other,12/28/2021 09:07:33.204723,0,525
Philadelphia,58-12,trumpd,12/28/2021 09:07:33.204723,304,525
Philadelphia,58-13,bidenj,12/28/2021 09:07:33.204723,245,513
Philadelphia,58-13,jorgensenj,12/28/2021 09:07:33.204723,2,513
Philadelphia,58-13,other,12/28/2021 09:07:33.204723,1,513
Philadelphia,58-13,trumpd,12/28/2021 09:07:33.204723,265,513
Philadelphia,58-14,bidenj,12/28/2021 09:07:33.204723,184,398
Philadelphia,58-14,jorgensenj,12/28/2021 09:07:33.204723,1,398
Philadelphia,58-14,other,12/28/2021 09:07:33.204723,0,398
Philadelphia,58-14,trumpd,12/28/2021 09:07:33.204723,213,398
Philadelphia,58-15,bidenj,12/28/2021 09:07:33.204723,195,328
Philadelphia,58-15,jorgensenj,12/28/2021 09:07:33.204723,1,328
Philadelphia,58-15,other,12/28/2021 09:07:33.204723,1,328
Philadelphia,58-15,trumpd,12/28/2021 09:07:33.204723,131,328
Philadelphia,58-16,bidenj,12/28/2021 09:07:33.204723,225,513
Philadelphia,58-16,jorgensenj,12/28/2021 09:07:33.204723,4,513
Philadelphia,58-16,other,12/28/2021 09:07:33.204723,1,513
Philadelphia,58-16,trumpd,12/28/2021 09:07:33.204723,283,513
Philadelphia,58-17,bidenj,12/28/2021 09:07:33.204723,288,618
Philadelphia,58-17,jorgensenj,12/28/2021 09:07:33.204723,5,618
Philadelphia,58-17,other,12/28/2021 09:07:33.204723,0,618
Philadelphia,58-17,trumpd,12/28/2021 09:07:33.204723,325,618
Philadelphia,58-18,bidenj,12/28/2021 09:07:33.204723,303,486
Philadelphia,58-18,jorgensenj,12/28/2021 09:07:33.204723,2,486
Philadelphia,58-18,other,12/28/2021 09:07:33.204723,0,486
Philadelphia,58-18,trumpd,12/28/2021 09:07:33.204723,181,486
Philadelphia,58-19,bidenj,12/28/2021 09:07:33.204723,305,725
Philadelphia,58-19,jorgensenj,12/28/2021 09:07:33.204723,3,725
Philadelphia,58-19,other,12/28/2021 09:07:33.204723,2,725
Philadelphia,58-19,trumpd,12/28/2021 09:07:33.204723,415,725
Philadelphia,58-20,bidenj,12/28/2021 09:07:33.204723,295,521
Philadelphia,58-20,jorgensenj,12/28/2021 09:07:33.204723,7,521
Philadelphia,58-20,other,12/28/2021 09:07:33.204723,1,521
Philadelphia,58-20,trumpd,12/28/2021 09:07:33.204723,218,521
Philadelphia,58-21,bidenj,12/28/2021 09:07:33.204723,234,594
Philadelphia,58-21,jorgensenj,12/28/2021 09:07:33.204723,2,594
Philadelphia,58-21,other,12/28/2021 09:07:33.204723,2,594
Philadelphia,58-21,trumpd,12/28/2021 09:07:33.204723,356,594
Philadelphia,58-22,bidenj,12/28/2021 09:07:33.204723,199,465
Philadelphia,58-22,jorgensenj,12/28/2021 09:07:33.204723,2,465
Philadelphia,58-22,other,12/28/2021 09:07:33.204723,2,465
Philadelphia,58-22,trumpd,12/28/2021 09:07:33.204723,262,465
Philadelphia,58-23,bidenj,12/28/2021 09:07:33.204723,322,690
Philadelphia,58-23,jorgensenj,12/28/2021 09:07:33.204723,3,690
Philadelphia,58-23,other,12/28/2021 09:07:33.204723,0,690
Philadelphia,58-23,trumpd,12/28/2021 09:07:33.204723,365,690
Philadelphia,58-24,bidenj,12/28/2021 09:07:33.204723,460,891
Philadelphia,58-24,jorgensenj,12/28/2021 09:07:33.204723,5,891
Philadelphia,58-24,other,12/28/2021 09:07:33.204723,2,891
Philadelphia,58-24,trumpd,12/28/2021 09:07:33.204723,424,891
Philadelphia,58-25,bidenj,12/28/2021 09:07:33.204723,266,493
Philadelphia,58-25,jorgensenj,12/28/2021 09:07:33.204723,2,493
Philadelphia,58-25,other,12/28/2021 09:07:33.204723,0,493
Philadelphia,58-25,trumpd,12/28/2021 09:07:33.204723,225,493
Philadelphia,58-26,bidenj,12/28/2021 09:07:33.204723,245,545
Philadelphia,58-26,jorgensenj,12/28/2021 09:07:33.204723,4,545
Philadelphia,58-26,other,12/28/2021 09:07:33.204723,0,545
Philadelphia,58-26,trumpd,12/28/2021 09:07:33.204723,296,545
Philadelphia,58-27,bidenj,12/28/2021 09:07:33.204723,233,451
Philadelphia,58-27,jorgensenj,12/28/2021 09:07:33.204723,3,451
Philadelphia,58-27,other,12/28/2021 09:07:33.204723,1,451
Philadelphia,58-27,trumpd,12/28/2021 09:07:33.204723,214,451
Philadelphia,58-28,bidenj,12/28/2021 09:07:33.204723,206,426
Philadelphia,58-28,jorgensenj,12/28/2021 09:07:33.204723,1,426
Philadelphia,58-28,other,12/28/2021 09:07:33.204723,1,426
Philadelphia,58-28,trumpd,12/28/2021 09:07:33.204723,218,426
Philadelphia,58-29,bidenj,12/28/2021 09:07:33.204723,340,771
Philadelphia,58-29,jorgensenj,12/28/2021 09:07:33.204723,7,771
Philadelphia,58-29,other,12/28/2021 09:07:33.204723,0,771
Philadelphia,58-29,trumpd,12/28/2021 09:07:33.204723,424,771
Philadelphia,58-30,bidenj,12/28/2021 09:07:33.204723,253,500
Philadelphia,58-30,jorgensenj,12/28/2021 09:07:33.204723,4,500
Philadelphia,58-30,other,12/28/2021 09:07:33.204723,1,500
Philadelphia,58-30,trumpd,12/28/2021 09:07:33.204723,242,500
Philadelphia,58-31,bidenj,12/28/2021 09:07:33.204723,339,650
Philadelphia,58-31,jorgensenj,12/28/2021 09:07:33.204723,0,650
Philadelphia,58-31,other,12/28/2021 09:07:33.204723,0,650
Philadelphia,58-31,trumpd,12/28/2021 09:07:33.204723,311,650
Philadelphia,58-32,bidenj,12/28/2021 09:07:33.204723,158,291
Philadelphia,58-32,jorgensenj,12/28/2021 09:07:33.204723,1,291
Philadelphia,58-32,other,12/28/2021 09:07:33.204723,0,291
Philadelphia,58-32,trumpd,12/28/2021 09:07:33.204723,132,291
Philadelphia,58-33,bidenj,12/28/2021 09:07:33.204723,130,385
Philadelphia,58-33,jorgensenj,12/28/2021 09:07:33.204723,3,385
Philadelphia,58-33,other,12/28/2021 09:07:33.204723,0,385
Philadelphia,58-33,trumpd,12/28/2021 09:07:33.204723,252,385
Philadelphia,58-34,bidenj,12/28/2021 09:07:33.204723,243,517
Philadelphia,58-34,jorgensenj,12/28/2021 09:07:33.204723,3,517
Philadelphia,58-34,other,12/28/2021 09:07:33.204723,3,517
Philadelphia,58-34,trumpd,12/28/2021 09:07:33.204723,268,517
Philadelphia,58-35,bidenj,12/28/2021 09:07:33.204723,238,741
Philadelphia,58-35,jorgensenj,12/28/2021 09:07:33.204723,4,741
Philadelphia,58-35,other,12/28/2021 09:07:33.204723,0,741
Philadelphia,58-35,trumpd,12/28/2021 09:07:33.204723,499,741
Philadelphia,58-36,bidenj,12/28/2021 09:07:33.204723,123,257
Philadelphia,58-36,jorgensenj,12/28/2021 09:07:33.204723,0,257
Philadelphia,58-36,other,12/28/2021 09:07:33.204723,0,257
Philadelphia,58-36,trumpd,12/28/2021 09:07:33.204723,134,257
Philadelphia,58-37,bidenj,12/28/2021 09:07:33.204723,230,528
Philadelphia,58-37,jorgensenj,12/28/2021 09:07:33.204723,4,528
Philadelphia,58-37,other,12/28/2021 09:07:33.204723,0,528
Philadelphia,58-37,trumpd,12/28/2021 09:07:33.204723,294,528
Philadelphia,58-38,bidenj,12/28/2021 09:07:33.204723,138,362
Philadelphia,58-38,jorgensenj,12/28/2021 09:07:33.204723,6,362
Philadelphia,58-38,other,12/28/2021 09:07:33.204723,2,362
Philadelphia,58-38,trumpd,12/28/2021 09:07:33.204723,216,362
Philadelphia,58-39,bidenj,12/28/2021 09:07:33.204723,193,550
Philadelphia,58-39,jorgensenj,12/28/2021 09:07:33.204723,4,550
Philadelphia,58-39,other,12/28/2021 09:07:33.204723,1,550
Philadelphia,58-39,trumpd,12/28/2021 09:07:33.204723,352,550
Philadelphia,58-40,bidenj,12/28/2021 09:07:33.204723,157,317
Philadelphia,58-40,jorgensenj,12/28/2021 09:07:33.204723,5,317
Philadelphia,58-40,other,12/28/2021 09:07:33.204723,0,317
Philadelphia,58-40,trumpd,12/28/2021 09:07:33.204723,155,317
Philadelphia,58-41,bidenj,12/28/2021 09:07:33.204723,308,773
Philadelphia,58-41,jorgensenj,12/28/2021 09:07:33.204723,5,773
Philadelphia,58-41,other,12/28/2021 09:07:33.204723,3,773
Philadelphia,58-41,trumpd,12/28/2021 09:07:33.204723,457,773
Philadelphia,58-42,bidenj,12/28/2021 09:07:33.204723,227,415
Philadelphia,58-42,jorgensenj,12/28/2021 09:07:33.204723,2,415
Philadelphia,58-42,other,12/28/2021 09:07:33.204723,1,415
Philadelphia,58-42,trumpd,12/28/2021 09:07:33.204723,185,415
Philadelphia,58-43,bidenj,12/28/2021 09:07:33.204723,195,403
Philadelphia,58-43,jorgensenj,12/28/2021 09:07:33.204723,4,403
Philadelphia,58-43,other,12/28/2021 09:07:33.204723,1,403
Philadelphia,58-43,trumpd,12/28/2021 09:07:33.204723,203,403
Philadelphia,58-44,bidenj,12/28/2021 09:07:33.204723,315,583
Philadelphia,58-44,jorgensenj,12/28/2021 09:07:33.204723,5,583
Philadelphia,58-44,other,12/28/2021 09:07:33.204723,0,583
Philadelphia,58-44,trumpd,12/28/2021 09:07:33.204723,263,583
Philadelphia,59-01,bidenj,12/28/2021 09:07:33.204723,384,404
Philadelphia,59-01,jorgensenj,12/28/2021 09:07:33.204723,5,404
Philadelphia,59-01,other,12/28/2021 09:07:33.204723,0,404
Philadelphia,59-01,trumpd,12/28/2021 09:07:33.204723,15,404
Philadelphia,59-02,bidenj,12/28/2021 09:07:33.204723,440,447
Philadelphia,59-02,jorgensenj,12/28/2021 09:07:33.204723,1,447
Philadelphia,59-02,other,12/28/2021 09:07:33.204723,0,447
Philadelphia,59-02,trumpd,12/28/2021 09:07:33.204723,6,447
Philadelphia,59-03,bidenj,12/28/2021 09:07:33.204723,391,405
Philadelphia,59-03,jorgensenj,12/28/2021 09:07:33.204723,2,405
Philadelphia,59-03,other,12/28/2021 09:07:33.204723,0,405
Philadelphia,59-03,trumpd,12/28/2021 09:07:33.204723,12,405
Philadelphia,59-04,bidenj,12/28/2021 09:07:33.204723,595,612
Philadelphia,59-04,jorgensenj,12/28/2021 09:07:33.204723,3,612
Philadelphia,59-04,other,12/28/2021 09:07:33.204723,1,612
Philadelphia,59-04,trumpd,12/28/2021 09:07:33.204723,13,612
Philadelphia,59-05,bidenj,12/28/2021 09:07:33.204723,489,504
Philadelphia,59-05,jorgensenj,12/28/2021 09:07:33.204723,2,504
Philadelphia,59-05,other,12/28/2021 09:07:33.204723,0,504
Philadelphia,59-05,trumpd,12/28/2021 09:07:33.204723,13,504
Philadelphia,59-06,bidenj,12/28/2021 09:07:33.204723,285,294
Philadelphia,59-06,jorgensenj,12/28/2021 09:07:33.204723,1,294
Philadelphia,59-06,other,12/28/2021 09:07:33.204723,1,294
Philadelphia,59-06,trumpd,12/28/2021 09:07:33.204723,7,294
Philadelphia,59-07,bidenj,12/28/2021 09:07:33.204723,339,355
Philadelphia,59-07,jorgensenj,12/28/2021 09:07:33.204723,3,355
Philadelphia,59-07,other,12/28/2021 09:07:33.204723,1,355
Philadelphia,59-07,trumpd,12/28/2021 09:07:33.204723,12,355
Philadelphia,59-08,bidenj,12/28/2021 09:07:33.204723,395,414
Philadelphia,59-08,jorgensenj,12/28/2021 09:07:33.204723,2,414
Philadelphia,59-08,other,12/28/2021 09:07:33.204723,1,414
Philadelphia,59-08,trumpd,12/28/2021 09:07:33.204723,16,414
Philadelphia,59-09,bidenj,12/28/2021 09:07:33.204723,310,319
Philadelphia,59-09,jorgensenj,12/28/2021 09:07:33.204723,4,319
Philadelphia,59-09,other,12/28/2021 09:07:33.204723,0,319
Philadelphia,59-09,trumpd,12/28/2021 09:07:33.204723,5,319
Philadelphia,59-10,bidenj,12/28/2021 09:07:33.204723,538,567
Philadelphia,59-10,jorgensenj,12/28/2021 09:07:33.204723,7,567
Philadelphia,59-10,other,12/28/2021 09:07:33.204723,5,567
Philadelphia,59-10,trumpd,12/28/2021 09:07:33.204723,17,567
Philadelphia,59-11,bidenj,12/28/2021 09:07:33.204723,383,391
Philadelphia,59-11,jorgensenj,12/28/2021 09:07:33.204723,2,391
Philadelphia,59-11,other,12/28/2021 09:07:33.204723,1,391
Philadelphia,59-11,trumpd,12/28/2021 09:07:33.204723,5,391
Philadelphia,59-12,bidenj,12/28/2021 09:07:33.204723,407,424
Philadelphia,59-12,jorgensenj,12/28/2021 09:07:33.204723,3,424
Philadelphia,59-12,other,12/28/2021 09:07:33.204723,2,424
Philadelphia,59-12,trumpd,12/28/2021 09:07:33.204723,12,424
Philadelphia,59-13,bidenj,12/28/2021 09:07:33.204723,437,454
Philadelphia,59-13,jorgensenj,12/28/2021 09:07:33.204723,6,454
Philadelphia,59-13,other,12/28/2021 09:07:33.204723,1,454
Philadelphia,59-13,trumpd,12/28/2021 09:07:33.204723,10,454
Philadelphia,59-14,bidenj,12/28/2021 09:07:33.204723,282,291
Philadelphia,59-14,jorgensenj,12/28/2021 09:07:33.204723,0,291
Philadelphia,59-14,other,12/28/2021 09:07:33.204723,0,291
Philadelphia,59-14,trumpd,12/28/2021 09:07:33.204723,9,291
Philadelphia,59-15,bidenj,12/28/2021 09:07:33.204723,310,334
Philadelphia,59-15,jorgensenj,12/28/2021 09:07:33.204723,2,334
Philadelphia,59-15,other,12/28/2021 09:07:33.204723,4,334
Philadelphia,59-15,trumpd,12/28/2021 09:07:33.204723,18,334
Philadelphia,59-16,bidenj,12/28/2021 09:07:33.204723,360,377
Philadelphia,59-16,jorgensenj,12/28/2021 09:07:33.204723,1,377
Philadelphia,59-16,other,12/28/2021 09:07:33.204723,1,377
Philadelphia,59-16,trumpd,12/28/2021 09:07:33.204723,15,377
Philadelphia,59-17,bidenj,12/28/2021 09:07:33.204723,642,681
Philadelphia,59-17,jorgensenj,12/28/2021 09:07:33.204723,5,681
Philadelphia,59-17,other,12/28/2021 09:07:33.204723,1,681
Philadelphia,59-17,trumpd,12/28/2021 09:07:33.204723,33,681
Philadelphia,59-18,bidenj,12/28/2021 09:07:33.204723,398,432
Philadelphia,59-18,jorgensenj,12/28/2021 09:07:33.204723,2,432
Philadelphia,59-18,other,12/28/2021 09:07:33.204723,2,432
Philadelphia,59-18,trumpd,12/28/2021 09:07:33.204723,30,432
Philadelphia,59-19,bidenj,12/28/2021 09:07:33.204723,566,593
Philadelphia,59-19,jorgensenj,12/28/2021 09:07:33.204723,4,593
Philadelphia,59-19,other,12/28/2021 09:07:33.204723,4,593
Philadelphia,59-19,trumpd,12/28/2021 09:07:33.204723,19,593
Philadelphia,59-20,bidenj,12/28/2021 09:07:33.204723,279,319
Philadelphia,59-20,jorgensenj,12/28/2021 09:07:33.204723,3,319
Philadelphia,59-20,other,12/28/2021 09:07:33.204723,1,319
Philadelphia,59-20,trumpd,12/28/2021 09:07:33.204723,36,319
Philadelphia,59-21,bidenj,12/28/2021 09:07:33.204723,467,497
Philadelphia,59-21,jorgensenj,12/28/2021 09:07:33.204723,5,497
Philadelphia,59-21,other,12/28/2021 09:07:33.204723,4,497
Philadelphia,59-21,trumpd,12/28/2021 09:07:33.204723,21,497
Philadelphia,59-22,bidenj,12/28/2021 09:07:33.204723,455,478
Philadelphia,59-22,jorgensenj,12/28/2021 09:07:33.204723,3,478
Philadelphia,59-22,other,12/28/2021 09:07:33.204723,2,478
Philadelphia,59-22,trumpd,12/28/2021 09:07:33.204723,18,478
Philadelphia,59-23,bidenj,12/28/2021 09:07:33.204723,370,380
Philadelphia,59-23,jorgensenj,12/28/2021 09:07:33.204723,0,380
Philadelphia,59-23,other,12/28/2021 09:07:33.204723,2,380
Philadelphia,59-23,trumpd,12/28/2021 09:07:33.204723,8,380
Philadelphia,59-24,bidenj,12/28/2021 09:07:33.204723,389,403
Philadelphia,59-24,jorgensenj,12/28/2021 09:07:33.204723,2,403
Philadelphia,59-24,other,12/28/2021 09:07:33.204723,1,403
Philadelphia,59-24,trumpd,12/28/2021 09:07:33.204723,11,403
Philadelphia,59-25,bidenj,12/28/2021 09:07:33.204723,434,456
Philadelphia,59-25,jorgensenj,12/28/2021 09:07:33.204723,1,456
Philadelphia,59-25,other,12/28/2021 09:07:33.204723,1,456
Philadelphia,59-25,trumpd,12/28/2021 09:07:33.204723,20,456
Philadelphia,60-01,bidenj,12/28/2021 09:07:33.204723,349,374
Philadelphia,60-01,jorgensenj,12/28/2021 09:07:33.204723,2,374
Philadelphia,60-01,other,12/28/2021 09:07:33.204723,4,374
Philadelphia,60-01,trumpd,12/28/2021 09:07:33.204723,19,374
Philadelphia,60-02,bidenj,12/28/2021 09:07:33.204723,416,440
Philadelphia,60-02,jorgensenj,12/28/2021 09:07:33.204723,3,440
Philadelphia,60-02,other,12/28/2021 09:07:33.204723,4,440
Philadelphia,60-02,trumpd,12/28/2021 09:07:33.204723,17,440
Philadelphia,60-03,bidenj,12/28/2021 09:07:33.204723,332,344
Philadelphia,60-03,jorgensenj,12/28/2021 09:07:33.204723,1,344
Philadelphia,60-03,other,12/28/2021 09:07:33.204723,2,344
Philadelphia,60-03,trumpd,12/28/2021 09:07:33.204723,9,344
Philadelphia,60-04,bidenj,12/28/2021 09:07:33.204723,360,379
Philadelphia,60-04,jorgensenj,12/28/2021 09:07:33.204723,4,379
Philadelphia,60-04,other,12/28/2021 09:07:33.204723,1,379
Philadelphia,60-04,trumpd,12/28/2021 09:07:33.204723,14,379
Philadelphia,60-05,bidenj,12/28/2021 09:07:33.204723,417,430
Philadelphia,60-05,jorgensenj,12/28/2021 09:07:33.204723,4,430
Philadelphia,60-05,other,12/28/2021 09:07:33.204723,0,430
Philadelphia,60-05,trumpd,12/28/2021 09:07:33.204723,9,430
Philadelphia,60-06,bidenj,12/28/2021 09:07:33.204723,364,378
Philadelphia,60-06,jorgensenj,12/28/2021 09:07:33.204723,2,378
Philadelphia,60-06,other,12/28/2021 09:07:33.204723,0,378
Philadelphia,60-06,trumpd,12/28/2021 09:07:33.204723,12,378
Philadelphia,60-07,bidenj,12/28/2021 09:07:33.204723,355,369
Philadelphia,60-07,jorgensenj,12/28/2021 09:07:33.204723,3,369
Philadelphia,60-07,other,12/28/2021 09:07:33.204723,4,369
Philadelphia,60-07,trumpd,12/28/2021 09:07:33.204723,7,369
Philadelphia,60-08,bidenj,12/28/2021 09:07:33.204723,340,350
Philadelphia,60-08,jorgensenj,12/28/2021 09:07:33.204723,2,350
Philadelphia,60-08,other,12/28/2021 09:07:33.204723,1,350
Philadelphia,60-08,trumpd,12/28/2021 09:07:33.204723,7,350
Philadelphia,60-09,bidenj,12/28/2021 09:07:33.204723,648,671
Philadelphia,60-09,jorgensenj,12/28/2021 09:07:33.204723,1,671
Philadelphia,60-09,other,12/28/2021 09:07:33.204723,2,671
Philadelphia,60-09,trumpd,12/28/2021 09:07:33.204723,20,671
