COUNTY,PRECINCT,CANDIDATE,Timestamp,ABSENTEE_VOTES,ELECTION_DAY_VOTES,PROVISIONAL_VOTES,TOTAL_VOTES
Luzerne,Forty Fort Boro Ward 01,Scattered,12/28/2021 09:07:33.204723,0,0,0,353
Luzerne,Forty Fort Boro Ward 01,bidenj,12/28/2021 09:07:33.204723,277,208,9,353
Luzerne,Forty Fort Boro Ward 01,jorgensenj,12/28/2021 09:07:33.204723,4,12,0,353
Luzerne,Forty Fort Boro Ward 01,trumpd,12/28/2021 09:07:33.204723,72,371,14,353
Luzerne,Forty Fort Boro Ward 02,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,326
Luzerne,Forty Fort Boro Ward 02,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,326
Luzerne,Forty Fort Boro Ward 02,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,326
Luzerne,Forty Fort Boro Ward 02,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,326
Luzerne,Forty Fort Boro Ward 02,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,326
Luzerne,Forty Fort Boro Ward 02,Scattered,12/28/2021 09:07:33.204723,0,0,0,326
Luzerne,Forty Fort Boro Ward 02,bidenj,12/28/2021 09:07:33.204723,238,144,3,326
Luzerne,Forty Fort Boro Ward 02,jorgensenj,12/28/2021 09:07:33.204723,6,5,0,326
Luzerne,Forty Fort Boro Ward 02,trumpd,12/28/2021 09:07:33.204723,82,312,2,326
Luzerne,Forty Fort Boro Ward 03,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,328
Luzerne,Forty Fort Boro Ward 03,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,328
Luzerne,Forty Fort Boro Ward 03,Howie Hawkins,12/28/2021 09:07:33.204723,1,0,0,328
Luzerne,Forty Fort Boro Ward 03,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,328
Luzerne,Forty Fort Boro Ward 03,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,328
Luzerne,Forty Fort Boro Ward 03,Scattered,12/28/2021 09:07:33.204723,0,0,0,328
Luzerne,Forty Fort Boro Ward 03,bidenj,12/28/2021 09:07:33.204723,253,178,6,328
Luzerne,Forty Fort Boro Ward 03,jorgensenj,12/28/2021 09:07:33.204723,6,7,0,328
Luzerne,Forty Fort Boro Ward 03,trumpd,12/28/2021 09:07:33.204723,68,324,7,328
Luzerne,Foster Township Dist 01,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,230
Luzerne,Foster Township Dist 01,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,230
Luzerne,Foster Township Dist 01,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,230
Luzerne,Foster Township Dist 01,Jade Simmons,12/28/2021 09:07:33.204723,1,0,0,230
Luzerne,Foster Township Dist 01,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,230
Luzerne,Foster Township Dist 01,Scattered,12/28/2021 09:07:33.204723,0,0,0,230
Luzerne,Foster Township Dist 01,bidenj,12/28/2021 09:07:33.204723,119,103,0,230
Luzerne,Foster Township Dist 01,jorgensenj,12/28/2021 09:07:33.204723,4,4,0,230
Luzerne,Foster Township Dist 01,trumpd,12/28/2021 09:07:33.204723,106,480,0,230
Luzerne,Foster Township Dist 02,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,203
Luzerne,Foster Township Dist 02,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,203
Luzerne,Foster Township Dist 02,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,203
Luzerne,Foster Township Dist 02,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,203
Luzerne,Foster Township Dist 02,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,203
Luzerne,Foster Township Dist 02,Scattered,12/28/2021 09:07:33.204723,0,0,0,203
Luzerne,Foster Township Dist 02,bidenj,12/28/2021 09:07:33.204723,104,75,11,203
Luzerne,Foster Township Dist 02,jorgensenj,12/28/2021 09:07:33.204723,3,5,0,203
Luzerne,Foster Township Dist 02,trumpd,12/28/2021 09:07:33.204723,96,441,28,203
Luzerne,Franklin Township,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,304
Luzerne,Franklin Township,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,304
Luzerne,Franklin Township,Howie Hawkins,12/28/2021 09:07:33.204723,0,1,0,304
Luzerne,Franklin Township,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,304
Luzerne,Franklin Township,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,304
Luzerne,Franklin Township,Scattered,12/28/2021 09:07:33.204723,0,0,0,304
Luzerne,Franklin Township,bidenj,12/28/2021 09:07:33.204723,191,137,5,304
Luzerne,Franklin Township,jorgensenj,12/28/2021 09:07:33.204723,6,9,0,304
Luzerne,Franklin Township,trumpd,12/28/2021 09:07:33.204723,107,572,17,304
Luzerne,Freeland Boro,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,384
Luzerne,Freeland Boro,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,384
Luzerne,Freeland Boro,Howie Hawkins,12/28/2021 09:07:33.204723,0,2,0,384
Luzerne,Freeland Boro,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,384
Luzerne,Freeland Boro,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,384
Luzerne,Freeland Boro,Scattered,12/28/2021 09:07:33.204723,0,0,0,384
Luzerne,Freeland Boro,bidenj,12/28/2021 09:07:33.204723,244,221,19,384
Luzerne,Freeland Boro,jorgensenj,12/28/2021 09:07:33.204723,7,8,1,384
Luzerne,Freeland Boro,trumpd,12/28/2021 09:07:33.204723,133,690,17,384
Luzerne,Hanover Township Ward 01,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,263
Luzerne,Hanover Township Ward 01,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,263
Luzerne,Hanover Township Ward 01,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,263
Luzerne,Hanover Township Ward 01,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,263
Luzerne,Hanover Township Ward 01,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,263
Luzerne,Hanover Township Ward 01,Scattered,12/28/2021 09:07:33.204723,0,0,1,263
Luzerne,Hanover Township Ward 01,bidenj,12/28/2021 09:07:33.204723,165,135,9,263
Luzerne,Hanover Township Ward 01,jorgensenj,12/28/2021 09:07:33.204723,1,5,0,263
Luzerne,Hanover Township Ward 01,trumpd,12/28/2021 09:07:33.204723,97,464,9,263
Luzerne,Hanover Township Ward 02,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,317
Luzerne,Hanover Township Ward 02,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,317
Luzerne,Hanover Township Ward 02,Howie Hawkins,12/28/2021 09:07:33.204723,1,1,0,317
Luzerne,Hanover Township Ward 02,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,317
Luzerne,Hanover Township Ward 02,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,317
Luzerne,Hanover Township Ward 02,Scattered,12/28/2021 09:07:33.204723,0,0,0,317
Luzerne,Hanover Township Ward 02,bidenj,12/28/2021 09:07:33.204723,218,112,13,317
Luzerne,Hanover Township Ward 02,jorgensenj,12/28/2021 09:07:33.204723,2,6,0,317
Luzerne,Hanover Township Ward 02,trumpd,12/28/2021 09:07:33.204723,96,357,9,317
Luzerne,Hanover Township Ward 03,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,524
Luzerne,Hanover Township Ward 03,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,524
Luzerne,Hanover Township Ward 03,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,524
Luzerne,Hanover Township Ward 03,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,524
Luzerne,Hanover Township Ward 03,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,524
Luzerne,Hanover Township Ward 03,Scattered,12/28/2021 09:07:33.204723,0,0,0,524
Luzerne,Hanover Township Ward 03,bidenj,12/28/2021 09:07:33.204723,376,244,8,524
Luzerne,Hanover Township Ward 03,jorgensenj,12/28/2021 09:07:33.204723,3,7,0,524
Luzerne,Hanover Township Ward 03,trumpd,12/28/2021 09:07:33.204723,145,562,13,524
Luzerne,Hanover Township Ward 04,Brian Carroll,12/28/2021 09:07:33.204723,1,0,0,293
Luzerne,Hanover Township Ward 04,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hanover Township Ward 04,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hanover Township Ward 04,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hanover Township Ward 04,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hanover Township Ward 04,Scattered,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hanover Township Ward 04,bidenj,12/28/2021 09:07:33.204723,186,145,4,293
Luzerne,Hanover Township Ward 04,jorgensenj,12/28/2021 09:07:33.204723,4,5,0,293
Luzerne,Hanover Township Ward 04,trumpd,12/28/2021 09:07:33.204723,102,402,4,293
Luzerne,Hanover Township Ward 05,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,322
Luzerne,Hanover Township Ward 05,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,322
Luzerne,Hanover Township Ward 05,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,322
Luzerne,Hanover Township Ward 05,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,322
Luzerne,Hanover Township Ward 05,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,322
Luzerne,Hanover Township Ward 05,Scattered,12/28/2021 09:07:33.204723,0,0,0,322
Luzerne,Hanover Township Ward 05,bidenj,12/28/2021 09:07:33.204723,215,117,11,322
Luzerne,Hanover Township Ward 05,jorgensenj,12/28/2021 09:07:33.204723,4,6,0,322
Luzerne,Hanover Township Ward 05,trumpd,12/28/2021 09:07:33.204723,103,292,13,322
Luzerne,Hanover Township Ward 06,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,194
Luzerne,Hanover Township Ward 06,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,194
Luzerne,Hanover Township Ward 06,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,194
Luzerne,Hanover Township Ward 06,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,194
Luzerne,Hanover Township Ward 06,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,194
Luzerne,Hanover Township Ward 06,Scattered,12/28/2021 09:07:33.204723,0,0,0,194
Luzerne,Hanover Township Ward 06,bidenj,12/28/2021 09:07:33.204723,122,80,5,194
Luzerne,Hanover Township Ward 06,jorgensenj,12/28/2021 09:07:33.204723,0,2,0,194
Luzerne,Hanover Township Ward 06,trumpd,12/28/2021 09:07:33.204723,72,264,8,194
Luzerne,Harveys Lake Boro,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,516
Luzerne,Harveys Lake Boro,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,516
Luzerne,Harveys Lake Boro,Howie Hawkins,12/28/2021 09:07:33.204723,1,0,0,516
Luzerne,Harveys Lake Boro,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,516
Luzerne,Harveys Lake Boro,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,516
Luzerne,Harveys Lake Boro,Scattered,12/28/2021 09:07:33.204723,0,0,0,516
Luzerne,Harveys Lake Boro,bidenj,12/28/2021 09:07:33.204723,333,220,12,516
Luzerne,Harveys Lake Boro,jorgensenj,12/28/2021 09:07:33.204723,4,9,0,516
Luzerne,Harveys Lake Boro,trumpd,12/28/2021 09:07:33.204723,178,797,26,516
Luzerne,Hazle Township Dist 01,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,292
Luzerne,Hazle Township Dist 01,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,292
Luzerne,Hazle Township Dist 01,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,292
Luzerne,Hazle Township Dist 01,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,292
Luzerne,Hazle Township Dist 01,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,292
Luzerne,Hazle Township Dist 01,Scattered,12/28/2021 09:07:33.204723,0,0,0,292
Luzerne,Hazle Township Dist 01,bidenj,12/28/2021 09:07:33.204723,167,141,4,292
Luzerne,Hazle Township Dist 01,jorgensenj,12/28/2021 09:07:33.204723,3,9,0,292
Luzerne,Hazle Township Dist 01,trumpd,12/28/2021 09:07:33.204723,122,563,9,292
Luzerne,Hazle Township Dist 02,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,468
Luzerne,Hazle Township Dist 02,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,468
Luzerne,Hazle Township Dist 02,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,468
Luzerne,Hazle Township Dist 02,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,468
Luzerne,Hazle Township Dist 02,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,468
Luzerne,Hazle Township Dist 02,Scattered,12/28/2021 09:07:33.204723,0,0,0,468
Luzerne,Hazle Township Dist 02,bidenj,12/28/2021 09:07:33.204723,263,111,11,468
Luzerne,Hazle Township Dist 02,jorgensenj,12/28/2021 09:07:33.204723,2,3,0,468
Luzerne,Hazle Township Dist 02,trumpd,12/28/2021 09:07:33.204723,203,407,20,468
Luzerne,Hazle Township Dist 03,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,244
Luzerne,Hazle Township Dist 03,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,244
Luzerne,Hazle Township Dist 03,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,244
Luzerne,Hazle Township Dist 03,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,244
Luzerne,Hazle Township Dist 03,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,244
Luzerne,Hazle Township Dist 03,Scattered,12/28/2021 09:07:33.204723,0,0,0,244
Luzerne,Hazle Township Dist 03,bidenj,12/28/2021 09:07:33.204723,133,69,4,244
Luzerne,Hazle Township Dist 03,jorgensenj,12/28/2021 09:07:33.204723,1,1,0,244
Luzerne,Hazle Township Dist 03,trumpd,12/28/2021 09:07:33.204723,110,411,12,244
Luzerne,Hazle Township Dist 04,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,313
Luzerne,Hazle Township Dist 04,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,313
Luzerne,Hazle Township Dist 04,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,313
Luzerne,Hazle Township Dist 04,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,313
Luzerne,Hazle Township Dist 04,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,313
Luzerne,Hazle Township Dist 04,Scattered,12/28/2021 09:07:33.204723,0,0,0,313
Luzerne,Hazle Township Dist 04,bidenj,12/28/2021 09:07:33.204723,162,120,11,313
Luzerne,Hazle Township Dist 04,jorgensenj,12/28/2021 09:07:33.204723,1,2,0,313
Luzerne,Hazle Township Dist 04,trumpd,12/28/2021 09:07:33.204723,150,575,11,313
Luzerne,Hazle Township Dist 05,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,235
Luzerne,Hazle Township Dist 05,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,235
Luzerne,Hazle Township Dist 05,Howie Hawkins,12/28/2021 09:07:33.204723,0,1,0,235
Luzerne,Hazle Township Dist 05,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,235
Luzerne,Hazle Township Dist 05,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,235
Luzerne,Hazle Township Dist 05,Scattered,12/28/2021 09:07:33.204723,0,1,0,235
Luzerne,Hazle Township Dist 05,bidenj,12/28/2021 09:07:33.204723,121,64,3,235
Luzerne,Hazle Township Dist 05,jorgensenj,12/28/2021 09:07:33.204723,2,2,0,235
Luzerne,Hazle Township Dist 05,trumpd,12/28/2021 09:07:33.204723,112,418,3,235
Luzerne,Hazleton City Ward 01,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,306
Luzerne,Hazleton City Ward 01,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,306
Luzerne,Hazleton City Ward 01,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,306
Luzerne,Hazleton City Ward 01,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,306
Luzerne,Hazleton City Ward 01,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,306
Luzerne,Hazleton City Ward 01,Scattered,12/28/2021 09:07:33.204723,0,1,0,306
Luzerne,Hazleton City Ward 01,bidenj,12/28/2021 09:07:33.204723,199,209,26,306
Luzerne,Hazleton City Ward 01,jorgensenj,12/28/2021 09:07:33.204723,3,3,0,306
Luzerne,Hazleton City Ward 01,trumpd,12/28/2021 09:07:33.204723,104,229,12,306
Luzerne,Hazleton City Ward 02,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,188
Luzerne,Hazleton City Ward 02,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,188
Luzerne,Hazleton City Ward 02,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,188
Luzerne,Hazleton City Ward 02,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,188
Luzerne,Hazleton City Ward 02,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,188
Luzerne,Hazleton City Ward 02,Scattered,12/28/2021 09:07:33.204723,0,0,0,188
Luzerne,Hazleton City Ward 02,bidenj,12/28/2021 09:07:33.204723,122,131,18,188
Luzerne,Hazleton City Ward 02,jorgensenj,12/28/2021 09:07:33.204723,6,1,0,188
Luzerne,Hazleton City Ward 02,trumpd,12/28/2021 09:07:33.204723,60,204,14,188
Luzerne,Hazleton City Ward 03,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,263
Luzerne,Hazleton City Ward 03,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,263
Luzerne,Hazleton City Ward 03,Howie Hawkins,12/28/2021 09:07:33.204723,0,1,0,263
Luzerne,Hazleton City Ward 03,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,263
Luzerne,Hazleton City Ward 03,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,263
Luzerne,Hazleton City Ward 03,Scattered,12/28/2021 09:07:33.204723,2,0,0,263
Luzerne,Hazleton City Ward 03,bidenj,12/28/2021 09:07:33.204723,154,84,8,263
Luzerne,Hazleton City Ward 03,jorgensenj,12/28/2021 09:07:33.204723,1,2,0,263
Luzerne,Hazleton City Ward 03,trumpd,12/28/2021 09:07:33.204723,106,310,9,263
Luzerne,Hazleton City Ward 04,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,147
Luzerne,Hazleton City Ward 04,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,147
Luzerne,Hazleton City Ward 04,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,147
Luzerne,Hazleton City Ward 04,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,147
Luzerne,Hazleton City Ward 04,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,147
Luzerne,Hazleton City Ward 04,Scattered,12/28/2021 09:07:33.204723,0,0,0,147
Luzerne,Hazleton City Ward 04,bidenj,12/28/2021 09:07:33.204723,92,104,14,147
Luzerne,Hazleton City Ward 04,jorgensenj,12/28/2021 09:07:33.204723,3,7,0,147
Luzerne,Hazleton City Ward 04,trumpd,12/28/2021 09:07:33.204723,52,244,12,147
Luzerne,Hazleton City Ward 05,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,186
Luzerne,Hazleton City Ward 05,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,186
Luzerne,Hazleton City Ward 05,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,186
Luzerne,Hazleton City Ward 05,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,186
Luzerne,Hazleton City Ward 05,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,186
Luzerne,Hazleton City Ward 05,Scattered,12/28/2021 09:07:33.204723,0,0,1,186
Luzerne,Hazleton City Ward 05,bidenj,12/28/2021 09:07:33.204723,110,107,9,186
Luzerne,Hazleton City Ward 05,jorgensenj,12/28/2021 09:07:33.204723,1,1,0,186
Luzerne,Hazleton City Ward 05,trumpd,12/28/2021 09:07:33.204723,75,322,10,186
Luzerne,Hazleton City Ward 06,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,218
Luzerne,Hazleton City Ward 06,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,218
Luzerne,Hazleton City Ward 06,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,218
Luzerne,Hazleton City Ward 06,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,218
Luzerne,Hazleton City Ward 06,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,218
Luzerne,Hazleton City Ward 06,Scattered,12/28/2021 09:07:33.204723,0,0,0,218
Luzerne,Hazleton City Ward 06,bidenj,12/28/2021 09:07:33.204723,146,188,1,218
Luzerne,Hazleton City Ward 06,jorgensenj,12/28/2021 09:07:33.204723,3,4,0,218
Luzerne,Hazleton City Ward 06,trumpd,12/28/2021 09:07:33.204723,69,353,0,218
Luzerne,Hazleton City Ward 07,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,284
Luzerne,Hazleton City Ward 07,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,284
Luzerne,Hazleton City Ward 07,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,284
Luzerne,Hazleton City Ward 07,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,284
Luzerne,Hazleton City Ward 07,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,284
Luzerne,Hazleton City Ward 07,Scattered,12/28/2021 09:07:33.204723,1,0,1,284
Luzerne,Hazleton City Ward 07,bidenj,12/28/2021 09:07:33.204723,163,128,18,284
Luzerne,Hazleton City Ward 07,jorgensenj,12/28/2021 09:07:33.204723,2,5,2,284
Luzerne,Hazleton City Ward 07,trumpd,12/28/2021 09:07:33.204723,118,299,25,284
Luzerne,Hazleton City Ward 08,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,253
Luzerne,Hazleton City Ward 08,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,253
Luzerne,Hazleton City Ward 08,Howie Hawkins,12/28/2021 09:07:33.204723,0,1,0,253
Luzerne,Hazleton City Ward 08,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,253
Luzerne,Hazleton City Ward 08,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,253
Luzerne,Hazleton City Ward 08,Scattered,12/28/2021 09:07:33.204723,1,0,1,253
Luzerne,Hazleton City Ward 08,bidenj,12/28/2021 09:07:33.204723,155,180,6,253
Luzerne,Hazleton City Ward 08,jorgensenj,12/28/2021 09:07:33.204723,4,1,0,253
Luzerne,Hazleton City Ward 08,trumpd,12/28/2021 09:07:33.204723,93,232,3,253
Luzerne,Hazleton City Ward 09,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,277
Luzerne,Hazleton City Ward 09,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,277
Luzerne,Hazleton City Ward 09,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,277
Luzerne,Hazleton City Ward 09,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,277
Luzerne,Hazleton City Ward 09,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,277
Luzerne,Hazleton City Ward 09,Scattered,12/28/2021 09:07:33.204723,0,0,0,277
Luzerne,Hazleton City Ward 09,bidenj,12/28/2021 09:07:33.204723,167,178,12,277
Luzerne,Hazleton City Ward 09,jorgensenj,12/28/2021 09:07:33.204723,1,2,0,277
Luzerne,Hazleton City Ward 09,trumpd,12/28/2021 09:07:33.204723,109,368,28,277
Luzerne,Hazleton City Ward 10,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,163
Luzerne,Hazleton City Ward 10,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,163
Luzerne,Hazleton City Ward 10,Howie Hawkins,12/28/2021 09:07:33.204723,1,0,0,163
Luzerne,Hazleton City Ward 10,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,163
Luzerne,Hazleton City Ward 10,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,163
Luzerne,Hazleton City Ward 10,Scattered,12/28/2021 09:07:33.204723,0,0,0,163
Luzerne,Hazleton City Ward 10,bidenj,12/28/2021 09:07:33.204723,102,110,5,163
Luzerne,Hazleton City Ward 10,jorgensenj,12/28/2021 09:07:33.204723,1,8,0,163
Luzerne,Hazleton City Ward 10,trumpd,12/28/2021 09:07:33.204723,59,126,4,163
Luzerne,Hazleton City Ward 11,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,231
Luzerne,Hazleton City Ward 11,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,231
Luzerne,Hazleton City Ward 11,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,231
Luzerne,Hazleton City Ward 11,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,231
Luzerne,Hazleton City Ward 11,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,231
Luzerne,Hazleton City Ward 11,Scattered,12/28/2021 09:07:33.204723,0,0,0,231
Luzerne,Hazleton City Ward 11,bidenj,12/28/2021 09:07:33.204723,147,187,19,231
Luzerne,Hazleton City Ward 11,jorgensenj,12/28/2021 09:07:33.204723,1,2,0,231
Luzerne,Hazleton City Ward 11,trumpd,12/28/2021 09:07:33.204723,83,309,20,231
Luzerne,Hollenback Township,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,128
Luzerne,Hollenback Township,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,128
Luzerne,Hollenback Township,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,128
Luzerne,Hollenback Township,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,128
Luzerne,Hollenback Township,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,128
Luzerne,Hollenback Township,Scattered,12/28/2021 09:07:33.204723,0,0,0,128
Luzerne,Hollenback Township,bidenj,12/28/2021 09:07:33.204723,63,68,2,128
Luzerne,Hollenback Township,jorgensenj,12/28/2021 09:07:33.204723,2,7,0,128
Luzerne,Hollenback Township,trumpd,12/28/2021 09:07:33.204723,63,475,4,128
Luzerne,Hughestown Boro,Brian Carroll,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hughestown Boro,Brock Pierce,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hughestown Boro,Howie Hawkins,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hughestown Boro,Jade Simmons,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hughestown Boro,Mary Ruth Caro Simmons,12/28/2021 09:07:33.204723,0,0,0,293
Luzerne,Hughestown Boro,Scattered,12/28/2021 09:07:33.204723,1,0,0,293
Luzerne,Hughestown Boro,bidenj,12/28/2021 09:07:33.204723,213,205,6,293
