COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
St._Louis_County,CON - 049,bidenj,12/28/2021 09:07:33.364756,230,434,29189-CONCORD TWP 49
St._Louis_County,CON - 049,blankenshipd,12/28/2021 09:07:33.364756,2,434,29189-CONCORD TWP 49
St._Louis_County,CON - 049,hawkinsh,12/28/2021 09:07:33.364756,0,434,29189-CONCORD TWP 49
St._Louis_County,CON - 049,jorgensenj,12/28/2021 09:07:33.364756,1,434,29189-CONCORD TWP 49
St._Louis_County,CON - 049,other,12/28/2021 09:07:33.364756,0,434,29189-CONCORD TWP 49
St._Louis_County,CON - 049,trumpd,12/28/2021 09:07:33.364756,201,434,29189-CONCORD TWP 49
St._Louis_County,CON - 050,bidenj,12/28/2021 09:07:33.364756,205,344,29189-CONCORD TWP 50
St._Louis_County,CON - 050,blankenshipd,12/28/2021 09:07:33.364756,0,344,29189-CONCORD TWP 50
St._Louis_County,CON - 050,hawkinsh,12/28/2021 09:07:33.364756,1,344,29189-CONCORD TWP 50
St._Louis_County,CON - 050,jorgensenj,12/28/2021 09:07:33.364756,2,344,29189-CONCORD TWP 50
St._Louis_County,CON - 050,other,12/28/2021 09:07:33.364756,0,344,29189-CONCORD TWP 50
St._Louis_County,CON - 050,trumpd,12/28/2021 09:07:33.364756,136,344,29189-CONCORD TWP 50
St._Louis_County,CON - 051,bidenj,12/28/2021 09:07:33.364756,59,140,29189-CONCORD TWP 51
St._Louis_County,CON - 051,blankenshipd,12/28/2021 09:07:33.364756,0,140,29189-CONCORD TWP 51
St._Louis_County,CON - 051,hawkinsh,12/28/2021 09:07:33.364756,0,140,29189-CONCORD TWP 51
St._Louis_County,CON - 051,jorgensenj,12/28/2021 09:07:33.364756,0,140,29189-CONCORD TWP 51
St._Louis_County,CON - 051,other,12/28/2021 09:07:33.364756,0,140,29189-CONCORD TWP 51
St._Louis_County,CON - 051,trumpd,12/28/2021 09:07:33.364756,81,140,29189-CONCORD TWP 51
St._Louis_County,CON - 052,bidenj,12/28/2021 09:07:33.364756,27,42,29189-CONCORD TWP 52
St._Louis_County,CON - 052,blankenshipd,12/28/2021 09:07:33.364756,0,42,29189-CONCORD TWP 52
St._Louis_County,CON - 052,hawkinsh,12/28/2021 09:07:33.364756,0,42,29189-CONCORD TWP 52
St._Louis_County,CON - 052,jorgensenj,12/28/2021 09:07:33.364756,2,42,29189-CONCORD TWP 52
St._Louis_County,CON - 052,other,12/28/2021 09:07:33.364756,0,42,29189-CONCORD TWP 52
St._Louis_County,CON - 052,trumpd,12/28/2021 09:07:33.364756,13,42,29189-CONCORD TWP 52
St._Louis_County,FER - 001,bidenj,12/28/2021 09:07:33.364756,496,591,29189-FERGUSON TWP 01
St._Louis_County,FER - 001,blankenshipd,12/28/2021 09:07:33.364756,0,591,29189-FERGUSON TWP 01
St._Louis_County,FER - 001,hawkinsh,12/28/2021 09:07:33.364756,4,591,29189-FERGUSON TWP 01
St._Louis_County,FER - 001,jorgensenj,12/28/2021 09:07:33.364756,2,591,29189-FERGUSON TWP 01
St._Louis_County,FER - 001,other,12/28/2021 09:07:33.364756,0,591,29189-FERGUSON TWP 01
St._Louis_County,FER - 001,trumpd,12/28/2021 09:07:33.364756,89,591,29189-FERGUSON TWP 01
St._Louis_County,FER - 002,bidenj,12/28/2021 09:07:33.364756,360,395,29189-FERGUSON TWP 02
St._Louis_County,FER - 002,blankenshipd,12/28/2021 09:07:33.364756,0,395,29189-FERGUSON TWP 02
St._Louis_County,FER - 002,hawkinsh,12/28/2021 09:07:33.364756,0,395,29189-FERGUSON TWP 02
St._Louis_County,FER - 002,jorgensenj,12/28/2021 09:07:33.364756,4,395,29189-FERGUSON TWP 02
St._Louis_County,FER - 002,other,12/28/2021 09:07:33.364756,0,395,29189-FERGUSON TWP 02
St._Louis_County,FER - 002,trumpd,12/28/2021 09:07:33.364756,31,395,29189-FERGUSON TWP 02
St._Louis_County,FER - 003,bidenj,12/28/2021 09:07:33.364756,70,98,29189-FERGUSON TWP 03
St._Louis_County,FER - 003,blankenshipd,12/28/2021 09:07:33.364756,0,98,29189-FERGUSON TWP 03
St._Louis_County,FER - 003,hawkinsh,12/28/2021 09:07:33.364756,0,98,29189-FERGUSON TWP 03
St._Louis_County,FER - 003,jorgensenj,12/28/2021 09:07:33.364756,3,98,29189-FERGUSON TWP 03
St._Louis_County,FER - 003,other,12/28/2021 09:07:33.364756,0,98,29189-FERGUSON TWP 03
St._Louis_County,FER - 003,trumpd,12/28/2021 09:07:33.364756,25,98,29189-FERGUSON TWP 03
St._Louis_County,FER - 004,bidenj,12/28/2021 09:07:33.364756,77,80,29189-FERGUSON TWP 04
St._Louis_County,FER - 004,blankenshipd,12/28/2021 09:07:33.364756,0,80,29189-FERGUSON TWP 04
St._Louis_County,FER - 004,hawkinsh,12/28/2021 09:07:33.364756,0,80,29189-FERGUSON TWP 04
St._Louis_County,FER - 004,jorgensenj,12/28/2021 09:07:33.364756,1,80,29189-FERGUSON TWP 04
St._Louis_County,FER - 004,other,12/28/2021 09:07:33.364756,0,80,29189-FERGUSON TWP 04
St._Louis_County,FER - 004,trumpd,12/28/2021 09:07:33.364756,2,80,29189-FERGUSON TWP 04
St._Louis_County,FER - 005,bidenj,12/28/2021 09:07:33.364756,642,796,29189-FERGUSON TWP 05
St._Louis_County,FER - 005,blankenshipd,12/28/2021 09:07:33.364756,1,796,29189-FERGUSON TWP 05
St._Louis_County,FER - 005,hawkinsh,12/28/2021 09:07:33.364756,1,796,29189-FERGUSON TWP 05
St._Louis_County,FER - 005,jorgensenj,12/28/2021 09:07:33.364756,3,796,29189-FERGUSON TWP 05
St._Louis_County,FER - 005,other,12/28/2021 09:07:33.364756,0,796,29189-FERGUSON TWP 05
St._Louis_County,FER - 005,trumpd,12/28/2021 09:07:33.364756,149,796,29189-FERGUSON TWP 05
St._Louis_County,FER - 006,bidenj,12/28/2021 09:07:33.364756,189,208,29189-FERGUSON TWP 06
St._Louis_County,FER - 006,blankenshipd,12/28/2021 09:07:33.364756,1,208,29189-FERGUSON TWP 06
St._Louis_County,FER - 006,hawkinsh,12/28/2021 09:07:33.364756,0,208,29189-FERGUSON TWP 06
St._Louis_County,FER - 006,jorgensenj,12/28/2021 09:07:33.364756,2,208,29189-FERGUSON TWP 06
St._Louis_County,FER - 006,other,12/28/2021 09:07:33.364756,0,208,29189-FERGUSON TWP 06
St._Louis_County,FER - 006,trumpd,12/28/2021 09:07:33.364756,16,208,29189-FERGUSON TWP 06
St._Louis_County,FER - 007,bidenj,12/28/2021 09:07:33.364756,262,281,29189-FERGUSON TWP 07
St._Louis_County,FER - 007,blankenshipd,12/28/2021 09:07:33.364756,0,281,29189-FERGUSON TWP 07
St._Louis_County,FER - 007,hawkinsh,12/28/2021 09:07:33.364756,0,281,29189-FERGUSON TWP 07
St._Louis_County,FER - 007,jorgensenj,12/28/2021 09:07:33.364756,3,281,29189-FERGUSON TWP 07
St._Louis_County,FER - 007,other,12/28/2021 09:07:33.364756,0,281,29189-FERGUSON TWP 07
St._Louis_County,FER - 007,trumpd,12/28/2021 09:07:33.364756,16,281,29189-FERGUSON TWP 07
St._Louis_County,FER - 008,bidenj,12/28/2021 09:07:33.364756,432,478,29189-FERGUSON TWP 08
St._Louis_County,FER - 008,blankenshipd,12/28/2021 09:07:33.364756,0,478,29189-FERGUSON TWP 08
St._Louis_County,FER - 008,hawkinsh,12/28/2021 09:07:33.364756,3,478,29189-FERGUSON TWP 08
St._Louis_County,FER - 008,jorgensenj,12/28/2021 09:07:33.364756,3,478,29189-FERGUSON TWP 08
St._Louis_County,FER - 008,other,12/28/2021 09:07:33.364756,0,478,29189-FERGUSON TWP 08
St._Louis_County,FER - 008,trumpd,12/28/2021 09:07:33.364756,40,478,29189-FERGUSON TWP 08
St._Louis_County,FER - 009,bidenj,12/28/2021 09:07:33.364756,296,338,29189-FERGUSON TWP 09
St._Louis_County,FER - 009,blankenshipd,12/28/2021 09:07:33.364756,0,338,29189-FERGUSON TWP 09
St._Louis_County,FER - 009,hawkinsh,12/28/2021 09:07:33.364756,0,338,29189-FERGUSON TWP 09
St._Louis_County,FER - 009,jorgensenj,12/28/2021 09:07:33.364756,4,338,29189-FERGUSON TWP 09
St._Louis_County,FER - 009,other,12/28/2021 09:07:33.364756,0,338,29189-FERGUSON TWP 09
St._Louis_County,FER - 009,trumpd,12/28/2021 09:07:33.364756,38,338,29189-FERGUSON TWP 09
St._Louis_County,FER - 010,bidenj,12/28/2021 09:07:33.364756,46,50,29189-FERGUSON TWP 10
St._Louis_County,FER - 010,blankenshipd,12/28/2021 09:07:33.364756,0,50,29189-FERGUSON TWP 10
St._Louis_County,FER - 010,hawkinsh,12/28/2021 09:07:33.364756,0,50,29189-FERGUSON TWP 10
St._Louis_County,FER - 010,jorgensenj,12/28/2021 09:07:33.364756,0,50,29189-FERGUSON TWP 10
St._Louis_County,FER - 010,other,12/28/2021 09:07:33.364756,0,50,29189-FERGUSON TWP 10
St._Louis_County,FER - 010,trumpd,12/28/2021 09:07:33.364756,4,50,29189-FERGUSON TWP 10
St._Louis_County,FER - 011,bidenj,12/28/2021 09:07:33.364756,158,221,29189-FERGUSON TWP 11
St._Louis_County,FER - 011,blankenshipd,12/28/2021 09:07:33.364756,0,221,29189-FERGUSON TWP 11
St._Louis_County,FER - 011,hawkinsh,12/28/2021 09:07:33.364756,0,221,29189-FERGUSON TWP 11
St._Louis_County,FER - 011,jorgensenj,12/28/2021 09:07:33.364756,1,221,29189-FERGUSON TWP 11
St._Louis_County,FER - 011,other,12/28/2021 09:07:33.364756,0,221,29189-FERGUSON TWP 11
St._Louis_County,FER - 011,trumpd,12/28/2021 09:07:33.364756,62,221,29189-FERGUSON TWP 11
St._Louis_County,FER - 012,bidenj,12/28/2021 09:07:33.364756,235,254,29189-FERGUSON TWP 12
St._Louis_County,FER - 012,blankenshipd,12/28/2021 09:07:33.364756,0,254,29189-FERGUSON TWP 12
St._Louis_County,FER - 012,hawkinsh,12/28/2021 09:07:33.364756,0,254,29189-FERGUSON TWP 12
St._Louis_County,FER - 012,jorgensenj,12/28/2021 09:07:33.364756,1,254,29189-FERGUSON TWP 12
St._Louis_County,FER - 012,other,12/28/2021 09:07:33.364756,0,254,29189-FERGUSON TWP 12
St._Louis_County,FER - 012,trumpd,12/28/2021 09:07:33.364756,18,254,29189-FERGUSON TWP 12
St._Louis_County,FER - 013,bidenj,12/28/2021 09:07:33.364756,191,303,29189-FERGUSON TWP 13
St._Louis_County,FER - 013,blankenshipd,12/28/2021 09:07:33.364756,0,303,29189-FERGUSON TWP 13
St._Louis_County,FER - 013,hawkinsh,12/28/2021 09:07:33.364756,2,303,29189-FERGUSON TWP 13
St._Louis_County,FER - 013,jorgensenj,12/28/2021 09:07:33.364756,7,303,29189-FERGUSON TWP 13
St._Louis_County,FER - 013,other,12/28/2021 09:07:33.364756,0,303,29189-FERGUSON TWP 13
St._Louis_County,FER - 013,trumpd,12/28/2021 09:07:33.364756,103,303,29189-FERGUSON TWP 13
St._Louis_County,FER - 014,bidenj,12/28/2021 09:07:33.364756,28,33,29189-FERGUSON TWP 14
St._Louis_County,FER - 014,blankenshipd,12/28/2021 09:07:33.364756,0,33,29189-FERGUSON TWP 14
St._Louis_County,FER - 014,hawkinsh,12/28/2021 09:07:33.364756,0,33,29189-FERGUSON TWP 14
St._Louis_County,FER - 014,jorgensenj,12/28/2021 09:07:33.364756,0,33,29189-FERGUSON TWP 14
St._Louis_County,FER - 014,other,12/28/2021 09:07:33.364756,0,33,29189-FERGUSON TWP 14
St._Louis_County,FER - 014,trumpd,12/28/2021 09:07:33.364756,5,33,29189-FERGUSON TWP 14
St._Louis_County,FER - 015,bidenj,12/28/2021 09:07:33.364756,175,211,29189-FERGUSON TWP 15
St._Louis_County,FER - 015,blankenshipd,12/28/2021 09:07:33.364756,0,211,29189-FERGUSON TWP 15
St._Louis_County,FER - 015,hawkinsh,12/28/2021 09:07:33.364756,0,211,29189-FERGUSON TWP 15
St._Louis_County,FER - 015,jorgensenj,12/28/2021 09:07:33.364756,3,211,29189-FERGUSON TWP 15
St._Louis_County,FER - 015,other,12/28/2021 09:07:33.364756,0,211,29189-FERGUSON TWP 15
St._Louis_County,FER - 015,trumpd,12/28/2021 09:07:33.364756,33,211,29189-FERGUSON TWP 15
St._Louis_County,FER - 016,bidenj,12/28/2021 09:07:33.364756,190,231,29189-FERGUSON TWP 16
St._Louis_County,FER - 016,blankenshipd,12/28/2021 09:07:33.364756,0,231,29189-FERGUSON TWP 16
St._Louis_County,FER - 016,hawkinsh,12/28/2021 09:07:33.364756,6,231,29189-FERGUSON TWP 16
St._Louis_County,FER - 016,jorgensenj,12/28/2021 09:07:33.364756,1,231,29189-FERGUSON TWP 16
St._Louis_County,FER - 016,other,12/28/2021 09:07:33.364756,0,231,29189-FERGUSON TWP 16
St._Louis_County,FER - 016,trumpd,12/28/2021 09:07:33.364756,34,231,29189-FERGUSON TWP 16
St._Louis_County,FER - 017,bidenj,12/28/2021 09:07:33.364756,261,279,29189-FERGUSON TWP 17
St._Louis_County,FER - 017,blankenshipd,12/28/2021 09:07:33.364756,0,279,29189-FERGUSON TWP 17
St._Louis_County,FER - 017,hawkinsh,12/28/2021 09:07:33.364756,1,279,29189-FERGUSON TWP 17
St._Louis_County,FER - 017,jorgensenj,12/28/2021 09:07:33.364756,1,279,29189-FERGUSON TWP 17
St._Louis_County,FER - 017,other,12/28/2021 09:07:33.364756,0,279,29189-FERGUSON TWP 17
St._Louis_County,FER - 017,trumpd,12/28/2021 09:07:33.364756,16,279,29189-FERGUSON TWP 17
St._Louis_County,FER - 018,bidenj,12/28/2021 09:07:33.364756,179,190,29189-FERGUSON TWP 18
St._Louis_County,FER - 018,blankenshipd,12/28/2021 09:07:33.364756,0,190,29189-FERGUSON TWP 18
St._Louis_County,FER - 018,hawkinsh,12/28/2021 09:07:33.364756,3,190,29189-FERGUSON TWP 18
St._Louis_County,FER - 018,jorgensenj,12/28/2021 09:07:33.364756,0,190,29189-FERGUSON TWP 18
St._Louis_County,FER - 018,other,12/28/2021 09:07:33.364756,0,190,29189-FERGUSON TWP 18
St._Louis_County,FER - 018,trumpd,12/28/2021 09:07:33.364756,8,190,29189-FERGUSON TWP 18
St._Louis_County,FER - 019,bidenj,12/28/2021 09:07:33.364756,821,888,29189-FERGUSON TWP 19
St._Louis_County,FER - 019,blankenshipd,12/28/2021 09:07:33.364756,0,888,29189-FERGUSON TWP 19
St._Louis_County,FER - 019,hawkinsh,12/28/2021 09:07:33.364756,6,888,29189-FERGUSON TWP 19
St._Louis_County,FER - 019,jorgensenj,12/28/2021 09:07:33.364756,4,888,29189-FERGUSON TWP 19
St._Louis_County,FER - 019,other,12/28/2021 09:07:33.364756,0,888,29189-FERGUSON TWP 19
St._Louis_County,FER - 019,trumpd,12/28/2021 09:07:33.364756,57,888,29189-FERGUSON TWP 19
St._Louis_County,FER - 020,bidenj,12/28/2021 09:07:33.364756,130,188,29189-FERGUSON TWP 20
St._Louis_County,FER - 020,blankenshipd,12/28/2021 09:07:33.364756,1,188,29189-FERGUSON TWP 20
St._Louis_County,FER - 020,hawkinsh,12/28/2021 09:07:33.364756,0,188,29189-FERGUSON TWP 20
St._Louis_County,FER - 020,jorgensenj,12/28/2021 09:07:33.364756,4,188,29189-FERGUSON TWP 20
St._Louis_County,FER - 020,other,12/28/2021 09:07:33.364756,0,188,29189-FERGUSON TWP 20
St._Louis_County,FER - 020,trumpd,12/28/2021 09:07:33.364756,53,188,29189-FERGUSON TWP 20
St._Louis_County,FER - 021,bidenj,12/28/2021 09:07:33.364756,114,139,29189-FERGUSON TWP 21
St._Louis_County,FER - 021,blankenshipd,12/28/2021 09:07:33.364756,0,139,29189-FERGUSON TWP 21
St._Louis_County,FER - 021,hawkinsh,12/28/2021 09:07:33.364756,0,139,29189-FERGUSON TWP 21
St._Louis_County,FER - 021,jorgensenj,12/28/2021 09:07:33.364756,0,139,29189-FERGUSON TWP 21
St._Louis_County,FER - 021,other,12/28/2021 09:07:33.364756,0,139,29189-FERGUSON TWP 21
St._Louis_County,FER - 021,trumpd,12/28/2021 09:07:33.364756,25,139,29189-FERGUSON TWP 21
St._Louis_County,FER - 022,bidenj,12/28/2021 09:07:33.364756,1077,1139,29189-FERGUSON TWP 22
St._Louis_County,FER - 022,blankenshipd,12/28/2021 09:07:33.364756,0,1139,29189-FERGUSON TWP 22
St._Louis_County,FER - 022,hawkinsh,12/28/2021 09:07:33.364756,6,1139,29189-FERGUSON TWP 22
St._Louis_County,FER - 022,jorgensenj,12/28/2021 09:07:33.364756,7,1139,29189-FERGUSON TWP 22
St._Louis_County,FER - 022,other,12/28/2021 09:07:33.364756,0,1139,29189-FERGUSON TWP 22
St._Louis_County,FER - 022,trumpd,12/28/2021 09:07:33.364756,49,1139,29189-FERGUSON TWP 22
St._Louis_County,FER - 023,bidenj,12/28/2021 09:07:33.364756,222,285,29189-FERGUSON TWP 23
St._Louis_County,FER - 023,blankenshipd,12/28/2021 09:07:33.364756,0,285,29189-FERGUSON TWP 23
St._Louis_County,FER - 023,hawkinsh,12/28/2021 09:07:33.364756,1,285,29189-FERGUSON TWP 23
St._Louis_County,FER - 023,jorgensenj,12/28/2021 09:07:33.364756,4,285,29189-FERGUSON TWP 23
St._Louis_County,FER - 023,other,12/28/2021 09:07:33.364756,0,285,29189-FERGUSON TWP 23
St._Louis_County,FER - 023,trumpd,12/28/2021 09:07:33.364756,58,285,29189-FERGUSON TWP 23
St._Louis_County,FER - 024,bidenj,12/28/2021 09:07:33.364756,394,522,29189-FERGUSON TWP 24
St._Louis_County,FER - 024,blankenshipd,12/28/2021 09:07:33.364756,1,522,29189-FERGUSON TWP 24
St._Louis_County,FER - 024,hawkinsh,12/28/2021 09:07:33.364756,3,522,29189-FERGUSON TWP 24
St._Louis_County,FER - 024,jorgensenj,12/28/2021 09:07:33.364756,7,522,29189-FERGUSON TWP 24
St._Louis_County,FER - 024,other,12/28/2021 09:07:33.364756,0,522,29189-FERGUSON TWP 24
St._Louis_County,FER - 024,trumpd,12/28/2021 09:07:33.364756,117,522,29189-FERGUSON TWP 24
St._Louis_County,FER - 025,bidenj,12/28/2021 09:07:33.364756,1,1,29189-FERGUSON TWP 25
St._Louis_County,FER - 025,blankenshipd,12/28/2021 09:07:33.364756,0,1,29189-FERGUSON TWP 25
St._Louis_County,FER - 025,hawkinsh,12/28/2021 09:07:33.364756,0,1,29189-FERGUSON TWP 25
St._Louis_County,FER - 025,jorgensenj,12/28/2021 09:07:33.364756,0,1,29189-FERGUSON TWP 25
St._Louis_County,FER - 025,other,12/28/2021 09:07:33.364756,0,1,29189-FERGUSON TWP 25
St._Louis_County,FER - 025,trumpd,12/28/2021 09:07:33.364756,0,1,29189-FERGUSON TWP 25
St._Louis_County,FER - 026,bidenj,12/28/2021 09:07:33.364756,77,81,29189-FERGUSON TWP 26
St._Louis_County,FER - 026,blankenshipd,12/28/2021 09:07:33.364756,0,81,29189-FERGUSON TWP 26
St._Louis_County,FER - 026,hawkinsh,12/28/2021 09:07:33.364756,0,81,29189-FERGUSON TWP 26
St._Louis_County,FER - 026,jorgensenj,12/28/2021 09:07:33.364756,1,81,29189-FERGUSON TWP 26
St._Louis_County,FER - 026,other,12/28/2021 09:07:33.364756,0,81,29189-FERGUSON TWP 26
St._Louis_County,FER - 026,trumpd,12/28/2021 09:07:33.364756,3,81,29189-FERGUSON TWP 26
St._Louis_County,FER - 027,bidenj,12/28/2021 09:07:33.364756,108,114,29189-FERGUSON TWP 27
St._Louis_County,FER - 027,blankenshipd,12/28/2021 09:07:33.364756,0,114,29189-FERGUSON TWP 27
St._Louis_County,FER - 027,hawkinsh,12/28/2021 09:07:33.364756,0,114,29189-FERGUSON TWP 27
St._Louis_County,FER - 027,jorgensenj,12/28/2021 09:07:33.364756,0,114,29189-FERGUSON TWP 27
St._Louis_County,FER - 027,other,12/28/2021 09:07:33.364756,0,114,29189-FERGUSON TWP 27
St._Louis_County,FER - 027,trumpd,12/28/2021 09:07:33.364756,6,114,29189-FERGUSON TWP 27
St._Louis_County,FER - 028,bidenj,12/28/2021 09:07:33.364756,179,203,29189-FERGUSON TWP 28
St._Louis_County,FER - 028,blankenshipd,12/28/2021 09:07:33.364756,1,203,29189-FERGUSON TWP 28
St._Louis_County,FER - 028,hawkinsh,12/28/2021 09:07:33.364756,0,203,29189-FERGUSON TWP 28
St._Louis_County,FER - 028,jorgensenj,12/28/2021 09:07:33.364756,0,203,29189-FERGUSON TWP 28
St._Louis_County,FER - 028,other,12/28/2021 09:07:33.364756,0,203,29189-FERGUSON TWP 28
St._Louis_County,FER - 028,trumpd,12/28/2021 09:07:33.364756,23,203,29189-FERGUSON TWP 28
St._Louis_County,FER - 029,bidenj,12/28/2021 09:07:33.364756,15,17,29189-FERGUSON TWP 29
St._Louis_County,FER - 029,blankenshipd,12/28/2021 09:07:33.364756,0,17,29189-FERGUSON TWP 29
St._Louis_County,FER - 029,hawkinsh,12/28/2021 09:07:33.364756,0,17,29189-FERGUSON TWP 29
St._Louis_County,FER - 029,jorgensenj,12/28/2021 09:07:33.364756,1,17,29189-FERGUSON TWP 29
St._Louis_County,FER - 029,other,12/28/2021 09:07:33.364756,0,17,29189-FERGUSON TWP 29
St._Louis_County,FER - 029,trumpd,12/28/2021 09:07:33.364756,1,17,29189-FERGUSON TWP 29
St._Louis_County,FER - 030,bidenj,12/28/2021 09:07:33.364756,317,358,29189-FERGUSON TWP 30
St._Louis_County,FER - 030,blankenshipd,12/28/2021 09:07:33.364756,2,358,29189-FERGUSON TWP 30
St._Louis_County,FER - 030,hawkinsh,12/28/2021 09:07:33.364756,0,358,29189-FERGUSON TWP 30
St._Louis_County,FER - 030,jorgensenj,12/28/2021 09:07:33.364756,2,358,29189-FERGUSON TWP 30
St._Louis_County,FER - 030,other,12/28/2021 09:07:33.364756,0,358,29189-FERGUSON TWP 30
St._Louis_County,FER - 030,trumpd,12/28/2021 09:07:33.364756,37,358,29189-FERGUSON TWP 30
St._Louis_County,FER - 031,bidenj,12/28/2021 09:07:33.364756,35,42,29189-FERGUSON TWP 31
St._Louis_County,FER - 031,blankenshipd,12/28/2021 09:07:33.364756,0,42,29189-FERGUSON TWP 31
St._Louis_County,FER - 031,hawkinsh,12/28/2021 09:07:33.364756,0,42,29189-FERGUSON TWP 31
St._Louis_County,FER - 031,jorgensenj,12/28/2021 09:07:33.364756,0,42,29189-FERGUSON TWP 31
St._Louis_County,FER - 031,other,12/28/2021 09:07:33.364756,0,42,29189-FERGUSON TWP 31
St._Louis_County,FER - 031,trumpd,12/28/2021 09:07:33.364756,7,42,29189-FERGUSON TWP 31
St._Louis_County,FER - 032,bidenj,12/28/2021 09:07:33.364756,391,530,29189-FERGUSON TWP 32
St._Louis_County,FER - 032,blankenshipd,12/28/2021 09:07:33.364756,1,530,29189-FERGUSON TWP 32
St._Louis_County,FER - 032,hawkinsh,12/28/2021 09:07:33.364756,2,530,29189-FERGUSON TWP 32
St._Louis_County,FER - 032,jorgensenj,12/28/2021 09:07:33.364756,6,530,29189-FERGUSON TWP 32
St._Louis_County,FER - 032,other,12/28/2021 09:07:33.364756,0,530,29189-FERGUSON TWP 32
St._Louis_County,FER - 032,trumpd,12/28/2021 09:07:33.364756,130,530,29189-FERGUSON TWP 32
St._Louis_County,FER - 033,bidenj,12/28/2021 09:07:33.364756,411,588,29189-FERGUSON TWP 33
St._Louis_County,FER - 033,blankenshipd,12/28/2021 09:07:33.364756,3,588,29189-FERGUSON TWP 33
St._Louis_County,FER - 033,hawkinsh,12/28/2021 09:07:33.364756,3,588,29189-FERGUSON TWP 33
St._Louis_County,FER - 033,jorgensenj,12/28/2021 09:07:33.364756,6,588,29189-FERGUSON TWP 33
St._Louis_County,FER - 033,other,12/28/2021 09:07:33.364756,0,588,29189-FERGUSON TWP 33
St._Louis_County,FER - 033,trumpd,12/28/2021 09:07:33.364756,165,588,29189-FERGUSON TWP 33
St._Louis_County,FER - 034,bidenj,12/28/2021 09:07:33.364756,484,571,29189-FERGUSON TWP 34
St._Louis_County,FER - 034,blankenshipd,12/28/2021 09:07:33.364756,1,571,29189-FERGUSON TWP 34
St._Louis_County,FER - 034,hawkinsh,12/28/2021 09:07:33.364756,3,571,29189-FERGUSON TWP 34
St._Louis_County,FER - 034,jorgensenj,12/28/2021 09:07:33.364756,7,571,29189-FERGUSON TWP 34
St._Louis_County,FER - 034,other,12/28/2021 09:07:33.364756,0,571,29189-FERGUSON TWP 34
St._Louis_County,FER - 034,trumpd,12/28/2021 09:07:33.364756,76,571,29189-FERGUSON TWP 34
St._Louis_County,FER - 035,bidenj,12/28/2021 09:07:33.364756,355,452,29189-FERGUSON TWP 35
St._Louis_County,FER - 035,blankenshipd,12/28/2021 09:07:33.364756,1,452,29189-FERGUSON TWP 35
St._Louis_County,FER - 035,hawkinsh,12/28/2021 09:07:33.364756,0,452,29189-FERGUSON TWP 35
St._Louis_County,FER - 035,jorgensenj,12/28/2021 09:07:33.364756,4,452,29189-FERGUSON TWP 35
St._Louis_County,FER - 035,other,12/28/2021 09:07:33.364756,0,452,29189-FERGUSON TWP 35
St._Louis_County,FER - 035,trumpd,12/28/2021 09:07:33.364756,92,452,29189-FERGUSON TWP 35
St._Louis_County,FER - 036,bidenj,12/28/2021 09:07:33.364756,164,182,29189-FERGUSON TWP 36
St._Louis_County,FER - 036,blankenshipd,12/28/2021 09:07:33.364756,0,182,29189-FERGUSON TWP 36
St._Louis_County,FER - 036,hawkinsh,12/28/2021 09:07:33.364756,0,182,29189-FERGUSON TWP 36
St._Louis_County,FER - 036,jorgensenj,12/28/2021 09:07:33.364756,2,182,29189-FERGUSON TWP 36
St._Louis_County,FER - 036,other,12/28/2021 09:07:33.364756,0,182,29189-FERGUSON TWP 36
St._Louis_County,FER - 036,trumpd,12/28/2021 09:07:33.364756,16,182,29189-FERGUSON TWP 36
St._Louis_County,FER - 037,bidenj,12/28/2021 09:07:33.364756,1083,1146,29189-FERGUSON TWP 37
St._Louis_County,FER - 037,blankenshipd,12/28/2021 09:07:33.364756,1,1146,29189-FERGUSON TWP 37
St._Louis_County,FER - 037,hawkinsh,12/28/2021 09:07:33.364756,0,1146,29189-FERGUSON TWP 37
St._Louis_County,FER - 037,jorgensenj,12/28/2021 09:07:33.364756,2,1146,29189-FERGUSON TWP 37
St._Louis_County,FER - 037,other,12/28/2021 09:07:33.364756,0,1146,29189-FERGUSON TWP 37
St._Louis_County,FER - 037,trumpd,12/28/2021 09:07:33.364756,60,1146,29189-FERGUSON TWP 37
St._Louis_County,FER - 038,bidenj,12/28/2021 09:07:33.364756,348,456,29189-FERGUSON TWP 38
St._Louis_County,FER - 038,blankenshipd,12/28/2021 09:07:33.364756,1,456,29189-FERGUSON TWP 38
St._Louis_County,FER - 038,hawkinsh,12/28/2021 09:07:33.364756,0,456,29189-FERGUSON TWP 38
St._Louis_County,FER - 038,jorgensenj,12/28/2021 09:07:33.364756,5,456,29189-FERGUSON TWP 38
St._Louis_County,FER - 038,other,12/28/2021 09:07:33.364756,0,456,29189-FERGUSON TWP 38
St._Louis_County,FER - 038,trumpd,12/28/2021 09:07:33.364756,102,456,29189-FERGUSON TWP 38
St._Louis_County,FER - 039,bidenj,12/28/2021 09:07:33.364756,97,107,29189-FERGUSON TWP 39
St._Louis_County,FER - 039,blankenshipd,12/28/2021 09:07:33.364756,0,107,29189-FERGUSON TWP 39
St._Louis_County,FER - 039,hawkinsh,12/28/2021 09:07:33.364756,1,107,29189-FERGUSON TWP 39
St._Louis_County,FER - 039,jorgensenj,12/28/2021 09:07:33.364756,1,107,29189-FERGUSON TWP 39
