COUNTY,CANDIDATE,Timestamp,ABSENTEE_VOTES,ELECTION_DAY_VOTES,PROVISIONAL_VOTES,ABSENTEE_TOTAL_VOTES,ELECTION_DAY_TOTAL_VOTES,PROVISIONAL_TOTAL_VOTES
Osceola,hawkinsh,12/28/2021 09:07:33.294910,159,48,0,76019,25518,139
Osceola,jorgensenj,12/28/2021 09:07:33.294910,438,217,1,76019,25518,139
Osceola,la_rivag,12/28/2021 09:07:33.294910,69,22,1,76019,25518,139
Osceola,other,12/28/2021 09:07:33.294910,183,85,0,76019,25518,139
Osceola,trumpd,12/28/2021 09:07:33.294910,24771,14203,67,76019,25518,139
Palm Beach,bidenj,12/28/2021 09:07:33.294910,269804,53503,233,None,None,None
Palm Beach,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Palm Beach,de_la_fuenter,12/28/2021 09:07:33.294910,188,101,0,None,None,None
Palm Beach,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Palm Beach,jorgensenj,12/28/2021 09:07:33.294910,1350,962,0,None,None,None
Palm Beach,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Palm Beach,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Palm Beach,trumpd,12/28/2021 09:07:33.294910,113341,91094,278,None,None,None
Pasco,bidenj,12/28/2021 09:07:33.294910,67814,16240,0,None,None,0
Pasco,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Pasco,de_la_fuenter,12/28/2021 09:07:33.294910,88,52,0,None,None,0
Pasco,hawkinsh,12/28/2021 09:07:33.294910,220,141,0,None,None,0
Pasco,jorgensenj,12/28/2021 09:07:33.294910,855,771,0,None,None,0
Pasco,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Pasco,other,12/28/2021 09:07:33.294910,333,194,0,None,None,0
Pasco,trumpd,12/28/2021 09:07:33.294910,53660,47956,0,None,None,0
Pinellas,bidenj,12/28/2021 09:07:33.294910,199657,32256,0,346300,102873,0
Pinellas,blankenshipd,12/28/2021 09:07:33.294910,145,36,0,346300,102873,0
Pinellas,de_la_fuenter,12/28/2021 09:07:33.294910,213,56,0,346300,102873,0
Pinellas,hawkinsh,12/28/2021 09:07:33.294910,578,237,0,346300,102873,0
Pinellas,jorgensenj,12/28/2021 09:07:33.294910,2363,1285,0,346300,102873,0
Pinellas,la_rivag,12/28/2021 09:07:33.294910,189,77,0,346300,102873,0
Pinellas,other,12/28/2021 09:07:33.294910,948,378,0,346300,102873,0
Pinellas,trumpd,12/28/2021 09:07:33.294910,142207,68548,0,346300,102873,0
Polk,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Polk,blankenshipd,12/28/2021 09:07:33.294910,79,42,0,None,None,0
Polk,de_la_fuenter,12/28/2021 09:07:33.294910,95,67,0,None,None,0
Polk,hawkinsh,12/28/2021 09:07:33.294910,201,126,0,None,None,0
Polk,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Polk,la_rivag,12/28/2021 09:07:33.294910,104,61,0,None,None,0
Polk,other,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Polk,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Putnam,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Putnam,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Putnam,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Putnam,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Putnam,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Putnam,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Putnam,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Putnam,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Santa Rosa,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Santa Rosa,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Santa Rosa,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Santa Rosa,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Santa Rosa,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Santa Rosa,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Santa Rosa,other,12/28/2021 09:07:33.294910,111,80,0,None,None,None
Santa Rosa,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Sarasota,bidenj,12/28/2021 09:07:33.294910,84740,9459,0,140904,42020,0
Sarasota,blankenshipd,12/28/2021 09:07:33.294910,48,11,0,140904,42020,0
Sarasota,de_la_fuenter,12/28/2021 09:07:33.294910,53,20,0,140904,42020,0
Sarasota,hawkinsh,12/28/2021 09:07:33.294910,162,69,0,140904,42020,0
Sarasota,jorgensenj,12/28/2021 09:07:33.294910,650,454,0,140904,42020,0
Sarasota,la_rivag,12/28/2021 09:07:33.294910,49,24,0,140904,42020,0
Sarasota,other,12/28/2021 09:07:33.294910,359,129,0,140904,42020,0
Sarasota,trumpd,12/28/2021 09:07:33.294910,54843,31854,0,140904,42020,0
St. Johns,bidenj,12/28/2021 09:07:33.294910,32155,5954,0,None,None,0
St. Johns,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
St. Johns,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,0
St. Johns,hawkinsh,12/28/2021 09:07:33.294910,77,66,0,None,None,0
St. Johns,jorgensenj,12/28/2021 09:07:33.294910,439,403,0,None,None,0
St. Johns,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,0
St. Johns,other,12/28/2021 09:07:33.294910,170,116,0,None,None,0
St. Johns,trumpd,12/28/2021 09:07:33.294910,24477,20026,0,None,None,0
St. Lucie,bidenj,12/28/2021 09:07:33.294910,47270,9436,35,None,None,None
St. Lucie,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
St. Lucie,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
St. Lucie,hawkinsh,12/28/2021 09:07:33.294910,99,65,0,None,None,None
St. Lucie,jorgensenj,12/28/2021 09:07:33.294910,333,212,0,None,None,None
St. Lucie,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
St. Lucie,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
St. Lucie,trumpd,12/28/2021 09:07:33.294910,28083,19565,45,None,None,None
Sumter,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Sumter,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Sumter,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Sumter,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Sumter,jorgensenj,12/28/2021 09:07:33.294910,104,75,0,None,None,None
Sumter,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Sumter,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Sumter,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Suwannee,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Suwannee,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Suwannee,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Suwannee,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Suwannee,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Suwannee,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Suwannee,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Suwannee,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Union,bidenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Union,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Union,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Union,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Union,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Union,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Union,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Union,trumpd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Walton,bidenj,12/28/2021 09:07:33.294910,4865,1581,0,None,None,0
Walton,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Walton,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Walton,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Walton,jorgensenj,12/28/2021 09:07:33.294910,85,131,0,None,None,0
Walton,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Walton,other,12/28/2021 09:07:33.294910,0,0,0,None,None,0
Walton,trumpd,12/28/2021 09:07:33.294910,6687,9535,0,None,None,0
Washington,bidenj,12/28/2021 09:07:33.294910,911,468,0,None,None,None
Washington,blankenshipd,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Washington,de_la_fuenter,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Washington,hawkinsh,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Washington,jorgensenj,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Washington,la_rivag,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Washington,other,12/28/2021 09:07:33.294910,0,0,0,None,None,None
Washington,trumpd,12/28/2021 09:07:33.294910,2067,2959,0,None,None,None
Alachua,bidenj,12/30/2021 10:16:32.159835,46166,11451,132,None,None,None
Alachua,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Alachua,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Alachua,hawkinsh,12/30/2021 10:16:32.159835,140,75,0,None,None,None
Alachua,jorgensenj,12/30/2021 10:16:32.159835,486,476,0,None,None,None
Alachua,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Alachua,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Alachua,trumpd,12/30/2021 10:16:32.159835,14358,14773,69,None,None,None
Baker,bidenj,12/30/2021 10:16:32.159835,722,572,0,None,None,None
Baker,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Baker,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Baker,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Baker,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Baker,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Baker,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Baker,trumpd,12/30/2021 10:16:32.159835,2070,3398,0,None,None,None
Bay,bidenj,12/30/2021 10:16:32.159835,12325,13289,0,None,None,0
Bay,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Bay,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Bay,hawkinsh,12/30/2021 10:16:32.159835,59,83,0,None,None,0
Bay,jorgensenj,12/30/2021 10:16:32.159835,303,701,0,None,None,0
Bay,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Bay,other,12/30/2021 10:16:32.159835,86,119,0,None,None,0
Bay,trumpd,12/30/2021 10:16:32.159835,16121,49976,0,None,None,0
Bradford,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Bradford,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Bradford,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Bradford,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Bradford,jorgensenj,12/30/2021 10:16:32.159835,30,43,0,None,None,None
Bradford,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Bradford,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Bradford,trumpd,12/30/2021 10:16:32.159835,2514,3716,0,None,None,None
Brevard,bidenj,12/30/2021 10:16:32.159835,81019,19157,0,146402,72395,0
Brevard,blankenshipd,12/30/2021 10:16:32.159835,86,48,0,146402,72395,0
Brevard,de_la_fuenter,12/30/2021 10:16:32.159835,97,69,0,146402,72395,0
Brevard,hawkinsh,12/30/2021 10:16:32.159835,238,158,0,146402,72395,0
Brevard,jorgensenj,12/30/2021 10:16:32.159835,1127,1033,0,146402,72395,0
Brevard,la_rivag,12/30/2021 10:16:32.159835,69,42,0,146402,72395,0
Brevard,other,12/30/2021 10:16:32.159835,436,282,0,146402,72395,0
Brevard,trumpd,12/30/2021 10:16:32.159835,63330,51606,0,146402,72395,0
Broward,bidenj,12/30/2021 10:16:32.159835,352424,58643,110,None,None,None
Broward,blankenshipd,12/30/2021 10:16:32.159835,145,47,0,None,None,None
Broward,de_la_fuenter,12/30/2021 10:16:32.159835,229,91,0,None,None,None
Broward,hawkinsh,12/30/2021 10:16:32.159835,702,248,0,None,None,None
Broward,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Broward,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Broward,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Broward,trumpd,12/30/2021 10:16:32.159835,116199,62953,75,None,None,None
Calhoun,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Calhoun,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Calhoun,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Calhoun,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Calhoun,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Calhoun,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Calhoun,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Calhoun,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Charlotte,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Charlotte,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Charlotte,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Charlotte,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Charlotte,jorgensenj,12/30/2021 10:16:32.159835,255,171,0,None,None,None
Charlotte,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Charlotte,other,12/30/2021 10:16:32.159835,140,42,0,None,None,None
Charlotte,trumpd,12/30/2021 10:16:32.159835,27626,12171,33,None,None,None
Clay,bidenj,12/30/2021 10:16:32.159835,16052,4989,0,None,None,None
Clay,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Clay,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Clay,hawkinsh,12/30/2021 10:16:32.159835,49,37,0,None,None,None
Clay,jorgensenj,12/30/2021 10:16:32.159835,376,390,0,None,None,None
Clay,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Clay,other,12/30/2021 10:16:32.159835,95,66,0,None,None,None
Clay,trumpd,12/30/2021 10:16:32.159835,17723,18874,0,None,None,None
Collier,bidenj,12/30/2021 10:16:32.159835,48573,7184,33,None,None,None
Collier,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Collier,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Collier,hawkinsh,12/30/2021 10:16:32.159835,98,45,0,None,None,None
Collier,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Collier,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Collier,other,12/30/2021 10:16:32.159835,279,88,0,None,None,None
Collier,trumpd,12/30/2021 10:16:32.159835,52814,20974,92,None,None,None
Columbia,bidenj,12/30/2021 10:16:32.159835,4105,1426,0,None,None,0
Columbia,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Columbia,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Columbia,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Columbia,jorgensenj,12/30/2021 10:16:32.159835,62,80,0,None,None,0
Columbia,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Columbia,other,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Columbia,trumpd,12/30/2021 10:16:32.159835,5466,5358,0,None,None,0
Gadsden,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gadsden,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gadsden,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gadsden,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gadsden,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gadsden,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gadsden,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gadsden,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,bidenj,12/30/2021 10:16:32.159835,784,376,0,None,None,None
Gilchrist,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,trumpd,12/30/2021 10:16:32.159835,965,2069,0,None,None,None
Hendry,bidenj,12/30/2021 10:16:32.159835,1547,996,0,None,None,None
Hendry,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,trumpd,12/30/2021 10:16:32.159835,1706,1800,0,None,None,None
Highlands,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,jorgensenj,12/30/2021 10:16:32.159835,87,80,0,None,None,None
Highlands,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,trumpd,12/30/2021 10:16:32.159835,10310,9098,32,None,None,None
Hillsborough,bidenj,12/30/2021 10:16:32.159835,211299,40798,0,335817,106304,0
Hillsborough,blankenshipd,12/30/2021 10:16:32.159835,165,46,0,335817,106304,0
Hillsborough,de_la_fuenter,12/30/2021 10:16:32.159835,302,137,0,335817,106304,0
Hillsborough,hawkinsh,12/30/2021 10:16:32.159835,606,274,0,335817,106304,0
Hillsborough,jorgensenj,12/30/2021 10:16:32.159835,2506,1464,0,335817,106304,0
Hillsborough,la_rivag,12/30/2021 10:16:32.159835,255,125,0,335817,106304,0
Hillsborough,other,12/30/2021 10:16:32.159835,1093,462,0,335817,106304,0
Hillsborough,trumpd,12/30/2021 10:16:32.159835,119591,62998,0,335817,106304,0
Holmes,bidenj,12/30/2021 10:16:32.159835,471,205,0,None,None,None
Holmes,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Indian River,bidenj,12/30/2021 10:16:32.159835,23681,3854,0,None,None,0
Indian River,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Indian River,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Indian River,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Indian River,jorgensenj,12/30/2021 10:16:32.159835,232,164,0,None,None,0
Indian River,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Indian River,other,12/30/2021 10:16:32.159835,144,53,0,None,None,0
Indian River,trumpd,12/30/2021 10:16:32.159835,21255,11763,0,None,None,0
Jackson,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,jorgensenj,12/30/2021 10:16:32.159835,40,41,0,None,None,None
Jackson,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,bidenj,12/30/2021 10:16:32.159835,39505,13075,47,None,None,None
Lake,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,hawkinsh,12/30/2021 10:16:32.159835,107,63,0,None,None,None
Lake,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,trumpd,12/30/2021 10:16:32.159835,28865,37519,83,None,None,None
Lee,bidenj,12/30/2021 10:16:32.159835,108687,15278,0,None,None,None
Lee,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lee,de_la_fuenter,12/30/2021 10:16:32.159835,109,41,0,None,None,None
Lee,hawkinsh,12/30/2021 10:16:32.159835,238,114,0,None,None,None
Lee,jorgensenj,12/30/2021 10:16:32.159835,1043,545,0,None,None,None
Lee,la_rivag,12/30/2021 10:16:32.159835,98,38,0,None,None,None
Lee,other,12/30/2021 10:16:32.159835,547,182,0,None,None,None
Lee,trumpd,12/30/2021 10:16:32.159835,110357,42657,0,None,None,None
Leon,bidenj,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,la_rivag,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,other,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,trumpd,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Levy,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,bidenj,12/30/2021 10:16:32.159835,237,193,0,None,None,None
Liberty,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,trumpd,12/30/2021 10:16:32.159835,454,896,0,None,None,None
Madison,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Manatee,bidenj,12/30/2021 10:16:32.159835,56459,10767,0,None,None,0
Manatee,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Manatee,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Manatee,hawkinsh,12/30/2021 10:16:32.159835,132,62,0,None,None,0
Manatee,jorgensenj,12/30/2021 10:16:32.159835,563,415,0,None,None,0
Manatee,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Manatee,other,12/30/2021 10:16:32.159835,287,123,0,None,None,0
Manatee,trumpd,12/30/2021 10:16:32.159835,47341,28849,0,None,None,0
Marion,bidenj,12/30/2021 10:16:32.159835,39282,12260,0,None,None,0
